"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload","matchGroupId"
tx_nxetwx36hk,MERCHANT_LEDGER,ORD-35TCXFLU,457807,INR,2026-08-03,2026-08-23T01:25:58.049Z,MERCHANT_LEDGER_INVOICE: 4578.07 INR,"{""customerIdentifier"":""cust_CF0W9RWGYZ"",""reference"":""ORD-35TCXFLU""}",tx_cj7xvefjkvo
tx_eqci3reitct,MERCHANT_LEDGER,ORD-K4Y8Q12J,963546,INR,2026-07-06,2026-08-23T17:17:53.049Z,MERCHANT_LEDGER_INVOICE: 9635.46 INR,"{""customerIdentifier"":""cust_9BJM1WL3AE"",""reference"":""ORD-K4Y8Q12J""}",tx_rfip167afl
tx_1edfhzpu26i,MERCHANT_LEDGER,ORD-9Q2WP8LL,1174687,INR,2026-07-23,2026-08-23T04:24:11.049Z,MERCHANT_LEDGER_INVOICE: 11746.87 INR,"{""customerIdentifier"":""cust_ZNO52ZEUUS"",""reference"":""ORD-9Q2WP8LL""}",tx_l39qmf4i65o
tx_7vnfytw3uno,MERCHANT_LEDGER,ORD-04TOOAGU,2144504,INR,2026-07-27,2026-08-23T00:57:58.049Z,MERCHANT_LEDGER_INVOICE: 21445.04 INR,"{""customerIdentifier"":""cust_ZSGU12GS9Q"",""reference"":""ORD-04TOOAGU""}",tx_wvtmz6ft6jf
tx_eer7npblcmn,MERCHANT_LEDGER,ORD-PSUF6L9J,2827891,INR,2026-07-09,2026-08-22T22:21:55.049Z,MERCHANT_LEDGER_INVOICE: 28278.91 INR,"{""customerIdentifier"":""cust_KXBH6WW80D"",""reference"":""ORD-PSUF6L9J""}",tx_92fodazvfya
tx_qmypt1cgxrl,MERCHANT_LEDGER,ORD-8NHO0FW0,894957,INR,2026-07-08,2026-08-22T20:34:32.049Z,MERCHANT_LEDGER_INVOICE: 8949.57 INR,"{""customerIdentifier"":""cust_5B2831376X"",""reference"":""ORD-8NHO0FW0""}",tx_q8rr635v5p
tx_nve4oazfqs,MERCHANT_LEDGER,ORD-WY484HHP,2596135,INR,2026-07-16,2026-08-22T23:04:47.049Z,MERCHANT_LEDGER_INVOICE: 25961.35 INR,"{""customerIdentifier"":""cust_8XUPXY018L"",""reference"":""ORD-WY484HHP""}",tx_dkpymmzyyh
tx_n2qn5os1z4,MERCHANT_LEDGER,ORD-TS5YFJXC,4119582,INR,2026-07-09,2026-08-23T03:10:57.049Z,MERCHANT_LEDGER_INVOICE: 41195.82 INR,"{""customerIdentifier"":""cust_DDMZ20CP2L"",""reference"":""ORD-TS5YFJXC""}",tx_dpd5yqdna3t
tx_atnyw0q7cr4,MERCHANT_LEDGER,ORD-PAKLKYPE,420605,INR,2026-08-12,2026-08-23T00:52:12.049Z,MERCHANT_LEDGER_INVOICE: 4206.05 INR,"{""customerIdentifier"":""cust_R0UBGBOT3B"",""reference"":""ORD-PAKLKYPE""}",tx_12sylcvqf7o
tx_uugd95ndbci,MERCHANT_LEDGER,ORD-10Q1RYXF,2127868,INR,2026-08-19,2026-08-22T22:19:49.049Z,MERCHANT_LEDGER_INVOICE: 21278.68 INR,"{""customerIdentifier"":""cust_3U0P0KYK5P"",""reference"":""ORD-10Q1RYXF""}",tx_yxp9sem4l0n
tx_scft2e6516c,MERCHANT_LEDGER,ORD-LC5ZF082,2828246,INR,2026-07-30,2026-08-23T15:44:54.049Z,MERCHANT_LEDGER_INVOICE: 28282.46 INR,"{""customerIdentifier"":""cust_D71MMY4CT2"",""reference"":""ORD-LC5ZF082""}",tx_cw9b4v6sbwg
tx_74xonn4hfpl,MERCHANT_LEDGER,ORD-EE5A7Z52,2399247,INR,2026-07-15,2026-08-23T16:24:48.049Z,MERCHANT_LEDGER_INVOICE: 23992.47 INR,"{""customerIdentifier"":""cust_9OO6BQAY88"",""reference"":""ORD-EE5A7Z52""}",tx_iyqj8avjog
tx_ue8bpsk77r,MERCHANT_LEDGER,ORD-ZCNRIF29,1411907,INR,2026-08-02,2026-08-22T20:00:23.049Z,MERCHANT_LEDGER_INVOICE: 14119.07 INR,"{""customerIdentifier"":""cust_G2WJXR01Q3"",""reference"":""ORD-ZCNRIF29""}",tx_rq6esyorgz
tx_qq1ldnk1s0e,MERCHANT_LEDGER,ORD-SWGMT2IJ,1896116,INR,2026-07-26,2026-08-23T06:55:53.049Z,MERCHANT_LEDGER_INVOICE: 18961.16 INR,"{""customerIdentifier"":""cust_WXRA7REWUS"",""reference"":""ORD-SWGMT2IJ""}",tx_7s1ni3jxy2i
tx_gerjmt1b44r,MERCHANT_LEDGER,ORD-M0VI2FZM,2899793,INR,2026-07-16,2026-08-23T00:50:43.049Z,MERCHANT_LEDGER_INVOICE: 28997.93 INR,"{""customerIdentifier"":""cust_SO63E937M2"",""reference"":""ORD-M0VI2FZM""}",tx_s86ow862k2g
tx_17mwkcv60j6,MERCHANT_LEDGER,ORD-EJ4ECELY,4287827,INR,2026-07-13,2026-08-23T06:13:22.049Z,MERCHANT_LEDGER_INVOICE: 42878.27 INR,"{""customerIdentifier"":""cust_X1T7Q9EI57"",""reference"":""ORD-EJ4ECELY""}",tx_vifecc1wju
tx_plll3javx1g,MERCHANT_LEDGER,ORD-AXGJMT4S,2381856,INR,2026-08-13,2026-08-23T15:44:12.049Z,MERCHANT_LEDGER_INVOICE: 23818.56 INR,"{""customerIdentifier"":""cust_4SDV0I1U1H"",""reference"":""ORD-AXGJMT4S""}",tx_ul4px3mxsli
tx_y0d0do7u5p,MERCHANT_LEDGER,ORD-68F6CW7G,169959,INR,2026-07-10,2026-08-23T14:53:55.049Z,MERCHANT_LEDGER_INVOICE: 1699.59 INR,"{""customerIdentifier"":""cust_0MC5WQ2JME"",""reference"":""ORD-68F6CW7G""}",tx_62aan719fbr
tx_8qo1uc1iqh,MERCHANT_LEDGER,ORD-FO2V76YA,291581,INR,2026-08-11,2026-08-23T07:40:25.049Z,MERCHANT_LEDGER_INVOICE: 2915.81 INR,"{""customerIdentifier"":""cust_64202QHD9B"",""reference"":""ORD-FO2V76YA""}",tx_h00m3wdr6fq
tx_w6mbuyhbvor,MERCHANT_LEDGER,ORD-3A4OS0GR,686753,INR,2026-07-12,2026-08-23T07:20:18.049Z,MERCHANT_LEDGER_INVOICE: 6867.53 INR,"{""customerIdentifier"":""cust_3IOZ3ZZUJ9"",""reference"":""ORD-3A4OS0GR""}",tx_9ik5w6ozwc
tx_3qbsj4y6ov1,MERCHANT_LEDGER,ORD-EY90BEEQ,961462,INR,2026-08-01,2026-08-23T12:24:08.049Z,MERCHANT_LEDGER_INVOICE: 9614.62 INR,"{""customerIdentifier"":""cust_7GSP7LQJOU"",""reference"":""ORD-EY90BEEQ""}",tx_g2ev8ju0tzr
tx_1ng5pku55yy,MERCHANT_LEDGER,ORD-D2HV6PVJ,2537031,INR,2026-07-20,2026-08-23T05:20:24.049Z,MERCHANT_LEDGER_INVOICE: 25370.31 INR,"{""customerIdentifier"":""cust_PWLAY0QITM"",""reference"":""ORD-D2HV6PVJ""}",tx_03w8k2o8w1g2
tx_kx02v1sd64,MERCHANT_LEDGER,ORD-MNDP3SO6,1171212,INR,2026-08-12,2026-08-23T04:36:14.049Z,MERCHANT_LEDGER_INVOICE: 11712.12 INR,"{""customerIdentifier"":""cust_O86AR08Q40"",""reference"":""ORD-MNDP3SO6""}",tx_fpiw74qjo9t
tx_mz9vhykjjxn,MERCHANT_LEDGER,ORD-1133ISBH,1912859,INR,2026-07-21,2026-08-23T17:22:55.049Z,MERCHANT_LEDGER_INVOICE: 19128.59 INR,"{""customerIdentifier"":""cust_ITSUXU68GH"",""reference"":""ORD-1133ISBH""}",tx_odityvq0u9
tx_sevy78c1gm,MERCHANT_LEDGER,ORD-W3Z9YC1L,3388715,INR,2026-08-08,2026-08-23T00:44:36.050Z,MERCHANT_LEDGER_INVOICE: 33887.15 INR,"{""customerIdentifier"":""cust_SG4WLLYDDP"",""reference"":""ORD-W3Z9YC1L""}",tx_d1n7twqdjeu
tx_hkh2hvzznw,MERCHANT_LEDGER,ORD-GIH60LPK,1954710,INR,2026-07-22,2026-08-23T03:36:13.050Z,MERCHANT_LEDGER_INVOICE: 19547.1 INR,"{""customerIdentifier"":""cust_AF4AQ8SHT2"",""reference"":""ORD-GIH60LPK""}",tx_55489hgysog
tx_udu25dryyjb,MERCHANT_LEDGER,ORD-2F1AFWZU,2069081,INR,2026-07-11,2026-08-23T08:08:56.050Z,MERCHANT_LEDGER_INVOICE: 20690.81 INR,"{""customerIdentifier"":""cust_Z87N25P9C"",""reference"":""ORD-2F1AFWZU""}",tx_0gkd9nirw8w
tx_atwa0t8fm5q,MERCHANT_LEDGER,ORD-HHU768TD,1440669,INR,2026-08-13,2026-08-22T21:36:25.050Z,MERCHANT_LEDGER_INVOICE: 14406.69 INR,"{""customerIdentifier"":""cust_ZRQWFRXT14"",""reference"":""ORD-HHU768TD""}",tx_0drleashh24
tx_4gxh3djnmmx,MERCHANT_LEDGER,ORD-NREZI5N9,209297,INR,2026-08-12,2026-08-23T04:36:07.050Z,MERCHANT_LEDGER_INVOICE: 2092.97 INR,"{""customerIdentifier"":""cust_DM8SAS0YA4"",""reference"":""ORD-NREZI5N9""}",tx_im929zxj5j
tx_4rv0d8lkais,MERCHANT_LEDGER,ORD-JP1XXRSK,2895469,INR,2026-07-18,2026-08-22T20:00:40.050Z,MERCHANT_LEDGER_INVOICE: 28954.69 INR,"{""customerIdentifier"":""cust_55Y41TXGIM"",""reference"":""ORD-JP1XXRSK""}",tx_m3qvdzhsrq
tx_piqap01ocah,MERCHANT_LEDGER,ORD-MJOV690N,3946160,INR,2026-07-06,2026-08-23T16:29:38.050Z,MERCHANT_LEDGER_INVOICE: 39461.6 INR,"{""customerIdentifier"":""cust_478JF4OH26"",""reference"":""ORD-MJOV690N""}",tx_r5xhjqergm
tx_e5j07mtljql,MERCHANT_LEDGER,ORD-7SKVF20N,3419407,INR,2026-08-01,2026-08-22T21:11:41.050Z,MERCHANT_LEDGER_INVOICE: 34194.07 INR,"{""customerIdentifier"":""cust_63NHKSM5UQ"",""reference"":""ORD-7SKVF20N""}",tx_i51c170n2a
tx_09xpa5ervdct,MERCHANT_LEDGER,ORD-U6K2XUZW,204945,INR,2026-08-11,2026-08-23T03:54:55.050Z,MERCHANT_LEDGER_INVOICE: 2049.45 INR,"{""customerIdentifier"":""cust_IWT74U3P02"",""reference"":""ORD-U6K2XUZW""}",tx_0a2nhopb9v5b
tx_cva0zazoc9w,MERCHANT_LEDGER,ORD-2JY6H11A,4227781,INR,2026-07-22,2026-08-23T12:38:35.050Z,MERCHANT_LEDGER_INVOICE: 42277.81 INR,"{""customerIdentifier"":""cust_949ENSJ3WW"",""reference"":""ORD-2JY6H11A""}",tx_fuj5vy93i3h
tx_lkoyxoo1sq,MERCHANT_LEDGER,ORD-JSQ38R53,3499065,INR,2026-07-27,2026-08-23T11:41:33.050Z,MERCHANT_LEDGER_INVOICE: 34990.65 INR,"{""customerIdentifier"":""cust_1SQNBI0S4S"",""reference"":""ORD-JSQ38R53""}",tx_svsi87ksafe
tx_4pcud5z1a98,MERCHANT_LEDGER,ORD-M15Z5JJN,2123874,INR,2026-08-02,2026-08-22T19:00:48.050Z,MERCHANT_LEDGER_INVOICE: 21238.74 INR,"{""customerIdentifier"":""cust_J935YWI55S"",""reference"":""ORD-M15Z5JJN""}",tx_j653nu8s48r
tx_nxzumpt8ahi,MERCHANT_LEDGER,ORD-G2RMX8HR,3048000,INR,2026-07-18,2026-08-23T02:12:47.050Z,MERCHANT_LEDGER_INVOICE: 30480 INR,"{""customerIdentifier"":""cust_ITF9SKR2DI"",""reference"":""ORD-G2RMX8HR""}",tx_xd9kizf0job
tx_tphujcdqxn8,MERCHANT_LEDGER,ORD-G62WVGX5,3210173,INR,2026-07-16,2026-08-22T18:41:03.050Z,MERCHANT_LEDGER_INVOICE: 32101.73 INR,"{""customerIdentifier"":""cust_CSBFNJ2JGE"",""reference"":""ORD-G62WVGX5""}",tx_wzqwf8ejw3
tx_h6p7u3bbvv,MERCHANT_LEDGER,ORD-VPXIMDQH,2526270,INR,2026-07-26,2026-08-23T08:26:47.050Z,MERCHANT_LEDGER_INVOICE: 25262.7 INR,"{""customerIdentifier"":""cust_N4YNXH4AVU"",""reference"":""ORD-VPXIMDQH""}",tx_df3jp2xcjk
tx_ot7ww43rvdr,MERCHANT_LEDGER,ORD-0UNGM23L,687816,INR,2026-08-11,2026-08-22T23:18:19.050Z,MERCHANT_LEDGER_INVOICE: 6878.16 INR,"{""customerIdentifier"":""cust_PF3YHSNDXV"",""reference"":""ORD-0UNGM23L""}",tx_2jslwgl0gom
tx_ehq9zph57l,MERCHANT_LEDGER,ORD-2U4VMIX1,1484477,INR,2026-07-20,2026-08-23T15:31:16.050Z,MERCHANT_LEDGER_INVOICE: 14844.77 INR,"{""customerIdentifier"":""cust_PBDASZXPJV"",""reference"":""ORD-2U4VMIX1""}",tx_91uhxx6sbmf
tx_4h8l0v6tnfv,MERCHANT_LEDGER,ORD-UDW7V8QL,1854423,INR,2026-07-15,2026-08-23T00:59:41.050Z,MERCHANT_LEDGER_INVOICE: 18544.23 INR,"{""customerIdentifier"":""cust_7KMO5TX0F0"",""reference"":""ORD-UDW7V8QL""}",tx_6i3qpyuy4s
tx_mipvovc11r,MERCHANT_LEDGER,ORD-S7XXES6D,337781,INR,2026-07-17,2026-08-23T08:26:20.050Z,MERCHANT_LEDGER_INVOICE: 3377.81 INR,"{""customerIdentifier"":""cust_U4B76J3E6J"",""reference"":""ORD-S7XXES6D""}",tx_4trcxzn7a3o
tx_efzlusyqgxq,MERCHANT_LEDGER,ORD-FEDYB1ON,865041,INR,2026-08-01,2026-08-23T18:22:18.050Z,MERCHANT_LEDGER_INVOICE: 8650.41 INR,"{""customerIdentifier"":""cust_DO1Z70AQ4F"",""reference"":""ORD-FEDYB1ON""}",tx_0km80jz6h9j
tx_i7bipygsx9a,MERCHANT_LEDGER,ORD-H41DRXUM,1561223,INR,2026-08-06,2026-08-23T03:53:46.050Z,MERCHANT_LEDGER_INVOICE: 15612.23 INR,"{""customerIdentifier"":""cust_YS16O5ANJD"",""reference"":""ORD-H41DRXUM""}",tx_un10uqx45gm
tx_2oyd04g2o1u,MERCHANT_LEDGER,ORD-JU3Y0KV2,1154874,INR,2026-07-15,2026-08-23T15:25:44.050Z,MERCHANT_LEDGER_INVOICE: 11548.74 INR,"{""customerIdentifier"":""cust_SX2T0VO1PG"",""reference"":""ORD-JU3Y0KV2""}",tx_xdh1z39t3ql
tx_hb177huuhrc,MERCHANT_LEDGER,ORD-1YGJXPFU,1151821,INR,2026-08-19,2026-08-23T13:48:30.050Z,MERCHANT_LEDGER_INVOICE: 11518.21 INR,"{""customerIdentifier"":""cust_2I2WXFRIV2"",""reference"":""ORD-1YGJXPFU""}",tx_9ai01zxjyp9
tx_ojzdm8hmxf,MERCHANT_LEDGER,ORD-SGFKY14A,790032,INR,2026-07-30,2026-08-22T19:14:08.050Z,MERCHANT_LEDGER_INVOICE: 7900.32 INR,"{""customerIdentifier"":""cust_5TA31AD34U"",""reference"":""ORD-SGFKY14A""}",tx_0616a9toei67
tx_pimoknkge9,MERCHANT_LEDGER,ORD-79ZD3RD0,3820815,INR,2026-08-08,2026-08-23T08:15:10.050Z,MERCHANT_LEDGER_INVOICE: 38208.15 INR,"{""customerIdentifier"":""cust_RIPV3XV8CS"",""reference"":""ORD-79ZD3RD0""}",tx_rztddx85o2
tx_d8grcvlqiep,MERCHANT_LEDGER,ORD-6KJ5Q2DE,2816997,INR,2026-08-11,2026-08-23T02:39:55.050Z,MERCHANT_LEDGER_INVOICE: 28169.97 INR,"{""customerIdentifier"":""cust_O3QIQGBN0J"",""reference"":""ORD-6KJ5Q2DE""}",tx_csvgboqbi5f
tx_gexntkcchb,MERCHANT_LEDGER,ORD-7LOUE7AK,3019251,INR,2026-08-09,2026-08-23T01:04:22.050Z,MERCHANT_LEDGER_INVOICE: 30192.51 INR,"{""customerIdentifier"":""cust_ZX27E6OM54"",""reference"":""ORD-7LOUE7AK""}",tx_7zibe7whdcq
tx_or75ow7n4ij,MERCHANT_LEDGER,ORD-3T5TIMYV,2032096,INR,2026-07-31,2026-08-23T14:30:29.050Z,MERCHANT_LEDGER_INVOICE: 20320.96 INR,"{""customerIdentifier"":""cust_OYJ32O4J4X"",""reference"":""ORD-3T5TIMYV""}",tx_amwwezxqmaq
tx_7m86dlhur6r,MERCHANT_LEDGER,ORD-B4XY9M1G,3275328,INR,2026-08-18,2026-08-23T16:52:38.050Z,MERCHANT_LEDGER_INVOICE: 32753.28 INR,"{""customerIdentifier"":""cust_J1V65RU0QR"",""reference"":""ORD-B4XY9M1G""}",tx_xj5qvllt5i
tx_fbakuwc3afp,MERCHANT_LEDGER,ORD-QXAH8JTP,4192315,INR,2026-07-21,2026-08-23T08:12:15.050Z,MERCHANT_LEDGER_INVOICE: 41923.15 INR,"{""customerIdentifier"":""cust_NDHPM9E8DH"",""reference"":""ORD-QXAH8JTP""}",tx_h3n2w70k7a
tx_316o8ctvwj2,MERCHANT_LEDGER,ORD-T2V6RVR1,4032083,INR,2026-08-15,2026-08-23T16:58:49.050Z,MERCHANT_LEDGER_INVOICE: 40320.83 INR,"{""customerIdentifier"":""cust_0XFAV1EVPO"",""reference"":""ORD-T2V6RVR1""}",tx_gx99b5ubivl
tx_2yux9fd7onu,MERCHANT_LEDGER,ORD-6H6XK4GC,2130346,INR,2026-08-11,2026-08-23T08:47:25.050Z,MERCHANT_LEDGER_INVOICE: 21303.46 INR,"{""customerIdentifier"":""cust_8VMGL1IJ58"",""reference"":""ORD-6H6XK4GC""}",tx_aah95snwj28
tx_bo8od3tbz84,MERCHANT_LEDGER,ORD-OAMSKW1N,798640,INR,2026-08-05,2026-08-23T05:46:56.050Z,MERCHANT_LEDGER_INVOICE: 7986.4 INR,"{""customerIdentifier"":""cust_R67KP73MK4"",""reference"":""ORD-OAMSKW1N""}",tx_x0o5vrhjor
tx_m5arynheg0i,MERCHANT_LEDGER,ORD-7LKK51TY,4317597,INR,2026-08-01,2026-08-23T14:27:01.050Z,MERCHANT_LEDGER_INVOICE: 43175.97 INR,"{""customerIdentifier"":""cust_X1BZTVH86Y"",""reference"":""ORD-7LKK51TY""}",tx_6jya4999no4
tx_o0lalcn918g,MERCHANT_LEDGER,ORD-P1WN1YZC,4117755,INR,2026-08-17,2026-08-23T05:27:20.050Z,MERCHANT_LEDGER_INVOICE: 41177.55 INR,"{""customerIdentifier"":""cust_XFVXS6MX6H"",""reference"":""ORD-P1WN1YZC""}",tx_26k08oob07n
tx_gmdby884av,MERCHANT_LEDGER,ORD-6LJL38L6,2856976,INR,2026-08-03,2026-08-23T18:28:20.050Z,MERCHANT_LEDGER_INVOICE: 28569.76 INR,"{""customerIdentifier"":""cust_NAJPEG9I0N"",""reference"":""ORD-6LJL38L6""}",tx_gci36b2m4n
tx_mk4edz1keb,MERCHANT_LEDGER,ORD-9NDADLG4,2853969,INR,2026-07-14,2026-08-23T14:43:18.050Z,MERCHANT_LEDGER_INVOICE: 28539.69 INR,"{""customerIdentifier"":""cust_CQUDLMZYGL"",""reference"":""ORD-9NDADLG4""}",tx_tbekmk4t3ud
tx_lvc8gh34h7,MERCHANT_LEDGER,ORD-RHN43O0E,3377504,INR,2026-07-09,2026-08-23T02:24:55.050Z,MERCHANT_LEDGER_INVOICE: 33775.04 INR,"{""customerIdentifier"":""cust_5CPNMLS3LG"",""reference"":""ORD-RHN43O0E""}",tx_hcy4g4gbebc
tx_u50l8ugqxsl,MERCHANT_LEDGER,ORD-YV289Q9M,375613,INR,2026-08-04,2026-08-23T05:43:46.050Z,MERCHANT_LEDGER_INVOICE: 3756.13 INR,"{""customerIdentifier"":""cust_0STBXWNJTV"",""reference"":""ORD-YV289Q9M""}",tx_gs2yol6cef
tx_y8q6ijhe6,MERCHANT_LEDGER,ORD-OIF1V3XR,4336011,INR,2026-07-25,2026-08-23T09:40:19.050Z,MERCHANT_LEDGER_INVOICE: 43360.11 INR,"{""customerIdentifier"":""cust_CGXPP0VNKB"",""reference"":""ORD-OIF1V3XR""}",tx_65h8fuc7w39
tx_vcntpjwnzmg,MERCHANT_LEDGER,ORD-D6RJUNNL,1880538,INR,2026-08-02,2026-08-23T09:41:37.050Z,MERCHANT_LEDGER_INVOICE: 18805.38 INR,"{""customerIdentifier"":""cust_E25XAPS2JN"",""reference"":""ORD-D6RJUNNL""}",tx_0rdtllr5avx
tx_2wpzzxs2vfi,MERCHANT_LEDGER,ORD-VY124NYY,4419250,INR,2026-08-03,2026-08-23T05:33:56.050Z,MERCHANT_LEDGER_INVOICE: 44192.5 INR,"{""customerIdentifier"":""cust_2WZKS8KA64"",""reference"":""ORD-VY124NYY""}",tx_3520puk1f2h
tx_2g9l2qkpk4j,MERCHANT_LEDGER,ORD-WGJQPS7V,247111,INR,2026-08-12,2026-08-23T03:34:51.050Z,MERCHANT_LEDGER_INVOICE: 2471.11 INR,"{""customerIdentifier"":""cust_K4M71RJM4L"",""reference"":""ORD-WGJQPS7V""}",tx_shxcc6a1adj
tx_2aw59ebb4xc,MERCHANT_LEDGER,ORD-RQPEHK40,4130923,INR,2026-07-06,2026-08-23T10:17:12.050Z,MERCHANT_LEDGER_INVOICE: 41309.23 INR,"{""customerIdentifier"":""cust_MQ2TU39NWX"",""reference"":""ORD-RQPEHK40""}",tx_m4xpcb3op8
tx_ztzg703se1n,MERCHANT_LEDGER,ORD-ED1D56OP,1583381,INR,2026-07-11,2026-08-22T18:42:58.050Z,MERCHANT_LEDGER_INVOICE: 15833.81 INR,"{""customerIdentifier"":""cust_TMK2W5E6TW"",""reference"":""ORD-ED1D56OP""}",tx_ur3qvo9r35
tx_vfnd3sa11b,MERCHANT_LEDGER,ORD-V3QQIQIR,1120486,INR,2026-08-01,2026-08-23T00:17:46.050Z,MERCHANT_LEDGER_INVOICE: 11204.86 INR,"{""customerIdentifier"":""cust_HWO25CFF1P"",""reference"":""ORD-V3QQIQIR""}",tx_w3dx4nub0u
tx_c2nywmsd6tk,MERCHANT_LEDGER,ORD-MBT2V4HK,517383,INR,2026-07-15,2026-08-23T15:50:09.050Z,MERCHANT_LEDGER_INVOICE: 5173.83 INR,"{""customerIdentifier"":""cust_RSQIYSOMHN"",""reference"":""ORD-MBT2V4HK""}",tx_unm62xczbz
tx_12wxe71c8fi,MERCHANT_LEDGER,ORD-6N25RTK8,4113037,INR,2026-08-09,2026-08-22T19:55:15.050Z,MERCHANT_LEDGER_INVOICE: 41130.37 INR,"{""customerIdentifier"":""cust_UPYB8045T2"",""reference"":""ORD-6N25RTK8""}",tx_t29ss6ojr9
tx_m89em9eggjl,MERCHANT_LEDGER,ORD-FR5FS4XF,2399041,INR,2026-07-17,2026-08-23T07:38:42.050Z,MERCHANT_LEDGER_INVOICE: 23990.41 INR,"{""customerIdentifier"":""cust_6RFXCRIFLQ"",""reference"":""ORD-FR5FS4XF""}",tx_ennrp4lr6yh
tx_bqc918cm8sv,MERCHANT_LEDGER,ORD-GEOJ5TWF,4499569,INR,2026-07-14,2026-08-23T03:20:22.050Z,MERCHANT_LEDGER_INVOICE: 44995.69 INR,"{""customerIdentifier"":""cust_0L61TNBYLH"",""reference"":""ORD-GEOJ5TWF""}",tx_a9ngqo83jgj
tx_xk47d6b8ax,MERCHANT_LEDGER,ORD-74U7XV5E,4427364,INR,2026-07-23,2026-08-23T11:09:16.050Z,MERCHANT_LEDGER_INVOICE: 44273.64 INR,"{""customerIdentifier"":""cust_BTCJPT6R22"",""reference"":""ORD-74U7XV5E""}",tx_uawjp3gjsu
tx_4sizw3apj1v,MERCHANT_LEDGER,ORD-AEATK4GA,2021895,INR,2026-08-15,2026-08-23T08:17:24.050Z,MERCHANT_LEDGER_INVOICE: 20218.95 INR,"{""customerIdentifier"":""cust_XC9TO21N5Y"",""reference"":""ORD-AEATK4GA""}",tx_pcvpmu64we
tx_msjv4mda3xd,MERCHANT_LEDGER,ORD-5K45QKLK,1813112,INR,2026-08-12,2026-08-22T20:43:29.050Z,MERCHANT_LEDGER_INVOICE: 18131.12 INR,"{""customerIdentifier"":""cust_DDNSRVNU3R"",""reference"":""ORD-5K45QKLK""}",tx_uqby5ejjwfg
tx_afqqxej6ths,MERCHANT_LEDGER,ORD-MV7QI0MV,1272326,INR,2026-07-20,2026-08-23T05:34:14.050Z,MERCHANT_LEDGER_INVOICE: 12723.26 INR,"{""customerIdentifier"":""cust_ZNS27D63U9"",""reference"":""ORD-MV7QI0MV""}",tx_2xvko9zuhq
tx_aac0x39yb59,MERCHANT_LEDGER,ORD-HXIH8Z83,749248,INR,2026-08-13,2026-08-23T10:41:41.051Z,MERCHANT_LEDGER_INVOICE: 7492.48 INR,"{""customerIdentifier"":""cust_GOTCYEMM6W"",""reference"":""ORD-HXIH8Z83""}",tx_e5vdjulqmq
tx_bpu97hscaa7,MERCHANT_LEDGER,ORD-BF16SKEK,2878570,INR,2026-08-04,2026-08-23T02:56:26.051Z,MERCHANT_LEDGER_INVOICE: 28785.7 INR,"{""customerIdentifier"":""cust_1ZC8FHGM4O"",""reference"":""ORD-BF16SKEK""}",tx_5kcxp0key5w
tx_3ysk5hag68m,MERCHANT_LEDGER,ORD-0Y1FCOGM,725796,INR,2026-08-10,2026-08-23T10:35:33.051Z,MERCHANT_LEDGER_INVOICE: 7257.96 INR,"{""customerIdentifier"":""cust_WDVWG21GM3"",""reference"":""ORD-0Y1FCOGM""}",tx_ak4hle5u0t8
tx_56gzcaqzmbw,MERCHANT_LEDGER,ORD-NJEKHYS8,3507954,INR,2026-07-25,2026-08-22T20:45:41.051Z,MERCHANT_LEDGER_INVOICE: 35079.54 INR,"{""customerIdentifier"":""cust_PQKHV3HW5R"",""reference"":""ORD-NJEKHYS8""}",tx_1pxyga0l37z
tx_82dgo06mspd,MERCHANT_LEDGER,ORD-ZZVFPY5C,2406250,INR,2026-07-08,2026-08-23T17:19:51.051Z,MERCHANT_LEDGER_INVOICE: 24062.5 INR,"{""customerIdentifier"":""cust_UE18JWAWS8"",""reference"":""ORD-ZZVFPY5C""}",tx_299imf6kbiy
tx_02se6yjtghod,MERCHANT_LEDGER,ORD-TRPOCNSO,3536490,INR,2026-07-23,2026-08-23T00:10:12.051Z,MERCHANT_LEDGER_INVOICE: 35364.9 INR,"{""customerIdentifier"":""cust_EJPDFHCORV"",""reference"":""ORD-TRPOCNSO""}",tx_i1z71piftuk
tx_vdic3tk2iz,MERCHANT_LEDGER,ORD-9QPBJBGB,2439407,INR,2026-08-05,2026-08-23T14:34:09.051Z,MERCHANT_LEDGER_INVOICE: 24394.07 INR,"{""customerIdentifier"":""cust_U6X2OQCGTG"",""reference"":""ORD-9QPBJBGB""}",tx_qhyqbodcdx
tx_9t7myqgs32,MERCHANT_LEDGER,ORD-2O1OT6EI,3239386,INR,2026-07-10,2026-08-23T13:28:00.051Z,MERCHANT_LEDGER_INVOICE: 32393.86 INR,"{""customerIdentifier"":""cust_U5JQMMND8D"",""reference"":""ORD-2O1OT6EI""}",tx_aqhsni3vytr
tx_mcqy64p6ut8,MERCHANT_LEDGER,ORD-3SAEE6H2,232743,INR,2026-08-19,2026-08-22T20:40:45.051Z,MERCHANT_LEDGER_INVOICE: 2327.43 INR,"{""customerIdentifier"":""cust_C9TEHW3019"",""reference"":""ORD-3SAEE6H2""}",tx_33hu0me6a0g
