"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload","matchGroupId"
tx_xvtbvs5ej5,BANK_STATEMENT,UTRWA2Q3MFG,1884495,INR,2026-07-08,2026-08-22T14:30:47.049Z,BANK_CREDIT: 18844.95 INR - ONLINE_SUBSCRIPTION_PURCHASE,"{""sourceAccountNumber"":""acc_24WKYQDQSNG""}",
tx_sm0671zqqur,BANK_STATEMENT,UTRK4MV520W,377792,INR,2026-08-08,2026-08-22T12:30:18.049Z,BANK_CREDIT: 3777.92 INR - CHARITABLE_DONATION,"{""sourceAccountNumber"":""acc_G1UR3PSYBJ""}",
tx_xwo1xi3zgg,BANK_STATEMENT,UTR15XVRHOL,511348,INR,2026-08-03,2026-08-23T03:22:10.049Z,BANK_CREDIT_SETTLEMENT: 5113.48 INR,"{""sourceAccountNumber"":""acc_OZ8TCH1NJ19"",""reference"":""UTR15XVRHOL""}",tx_ektyna78x7
tx_dhpvji6ib9j,BANK_STATEMENT,UTRRKCTN6GV,3327302,INR,2026-08-19,2026-08-23T10:28:09.049Z,BANK_CREDIT_SETTLEMENT: 33273.02 INR,"{""sourceAccountNumber"":""acc_IQ38B7ZXI4"",""reference"":""UTRRKCTN6GV""}",tx_uhgmaf97d
tx_quwlhp2sfyc,BANK_STATEMENT,UTRQYYEV4L9,640797,INR,2026-07-23,2026-08-22T18:55:06.049Z,BANK_CREDIT_SETTLEMENT: 6407.97 INR,"{""sourceAccountNumber"":""acc_YWLSBHGRXX"",""reference"":""UTRQYYEV4L9""}",tx_gnxn1vn0qjb
tx_waah1vwypi,BANK_STATEMENT,UTRS14NNVPY,2375032,INR,2026-08-07,2026-08-23T05:58:43.049Z,BANK_CREDIT_SETTLEMENT: 23750.32 INR,"{""sourceAccountNumber"":""acc_CUQQ4VSNUE9"",""reference"":""UTRS14NNVPY""}",tx_of235c1zb1q
tx_soilwx9hybq,BANK_STATEMENT,UTR4MK05EPR,721774,INR,2026-07-18,2026-08-22T20:56:03.049Z,BANK_CREDIT_SETTLEMENT: 7217.74 INR,"{""sourceAccountNumber"":""acc_4YMVV5NV4IM"",""reference"":""UTR4MK05EPR""}",tx_cwmkrf5uwmc
tx_b888r8kxlqs,BANK_STATEMENT,UTRNZLR1F71,2639567,INR,2026-07-21,2026-08-22T21:17:29.049Z,BANK_CREDIT_SETTLEMENT: 26395.67 INR,"{""sourceAccountNumber"":""acc_5KJUDC9VPCG"",""reference"":""UTRNZLR1F71""}",tx_50cyzymj49x
tx_8jpext6899o,BANK_STATEMENT,UTRUUPTVNT7,263685,INR,2026-07-31,2026-08-23T15:17:38.049Z,BANK_CREDIT_SETTLEMENT: 2636.85 INR,"{""sourceAccountNumber"":""acc_KOYS5QH0LDL"",""reference"":""UTRUUPTVNT7""}",tx_tdmb31aifxo
tx_0upuygsgqwil,BANK_STATEMENT,UTRYORZ8RAF,2439154,INR,2026-08-20,2026-08-22T18:34:10.049Z,BANK_CREDIT_SETTLEMENT: 24391.54 INR,"{""sourceAccountNumber"":""acc_R8JPWK9PXN"",""reference"":""UTRYORZ8RAF""}",tx_bwwh244a11
tx_kwn8usy4s6,BANK_STATEMENT,UTRZ0KZLATY,1000251,INR,2026-07-06,2026-08-22T10:19:34.049Z,BANK_CREDIT: 10002.51 INR - ONLINE_SUBSCRIPTION_PURCHASE,"{""sourceAccountNumber"":""acc_NCA6889BQIC""}",
tx_galvanrjesc,BANK_STATEMENT,UTR35TCXFLU,350864,INR,2026-08-05,2026-08-23T02:27:44.049Z,BANK_CREDIT_SETTLEMENT: 3508.64 INR,"{""sourceAccountNumber"":""acc_DWMIO890NMB"",""reference"":""UTR35TCXFLU""}",tx_cj7xvefjkvo
tx_zd5qofag4oc,BANK_STATEMENT,UTRK4Y8Q12J,931171,INR,2026-07-09,2026-08-22T22:05:56.049Z,BANK_CREDIT_SETTLEMENT: 9311.71 INR,"{""sourceAccountNumber"":""acc_GDO3SL6OISV"",""reference"":""UTRK4Y8Q12J""}",tx_rfip167afl
tx_p8djwdyhzr,BANK_STATEMENT,UTR9Q2WP8LL,1135218,INR,2026-07-24,2026-08-23T06:37:26.049Z,BANK_CREDIT_SETTLEMENT: 11352.18 INR,"{""sourceAccountNumber"":""acc_ZLBT88ELLT"",""reference"":""UTR9Q2WP8LL""}",tx_l39qmf4i65o
tx_brhasarub8j,BANK_STATEMENT,UTR04TOOAGU,1643548,INR,2026-07-28,2026-08-23T13:48:54.049Z,BANK_CREDIT_SETTLEMENT: 16435.48 INR,"{""sourceAccountNumber"":""acc_AXQYRVEUHO5"",""reference"":""UTR04TOOAGU""}",tx_wvtmz6ft6jf
tx_qtj9kwn98ac,BANK_STATEMENT,UTRPSUF6L9J,2732874,INR,2026-07-11,2026-08-23T17:08:14.049Z,BANK_CREDIT_SETTLEMENT: 27328.74 INR,"{""sourceAccountNumber"":""acc_04BECF9VSJQN"",""reference"":""UTRPSUF6L9J""}",tx_92fodazvfya
tx_rvlwknl790l,BANK_STATEMENT,UTR8NHO0FW0,864886,INR,2026-07-11,2026-08-23T17:29:01.049Z,BANK_CREDIT_SETTLEMENT: 8648.86 INR,"{""sourceAccountNumber"":""acc_IVWEU352U6"",""reference"":""UTR8NHO0FW0""}",tx_q8rr635v5p
tx_kj90gbxc5kn,BANK_STATEMENT,UTRWY484HHP,2508905,INR,2026-07-17,2026-08-22T19:31:12.049Z,BANK_CREDIT_SETTLEMENT: 25089.05 INR,"{""sourceAccountNumber"":""acc_6PY27PXAQ97"",""reference"":""UTRWY484HHP""}",tx_dkpymmzyyh
tx_kffqloaf9e,BANK_STATEMENT,UTRTS5YFJXC,3157248,INR,2026-07-11,2026-08-23T11:32:12.049Z,BANK_CREDIT_SETTLEMENT: 31572.48 INR,"{""sourceAccountNumber"":""acc_CEVE5YIYZT8"",""reference"":""UTRTS5YFJXC""}",tx_dpd5yqdna3t
tx_lmsxlqm0av,BANK_STATEMENT,UTRPAKLKYPE,405973,INR,2026-08-14,2026-08-23T08:20:54.049Z,BANK_CREDIT_SETTLEMENT: 4059.73 INR,"{""sourceAccountNumber"":""acc_EBMM7RZJQZ"",""reference"":""UTRPAKLKYPE""}",tx_12sylcvqf7o
tx_pg5e473hvd,BANK_STATEMENT,UTRSHUC7SXT,3001529,INR,2026-08-13,2026-08-22T00:45:07.049Z,BANK_CREDIT: 30015.29 INR - CHARGEBACK_CUSTOMER_DISPUTE,"{""sourceAccountNumber"":""acc_8IW8JJDZWQY""}",
tx_mkj02yyibnf,BANK_STATEMENT,UTR10Q1RYXF,2056372,INR,2026-08-20,2026-08-23T10:08:41.049Z,BANK_CREDIT_SETTLEMENT: 20563.72 INR,"{""sourceAccountNumber"":""acc_ORQJDDRZD8H"",""reference"":""UTR10Q1RYXF""}",tx_yxp9sem4l0n
tx_mq131kbld2d,BANK_STATEMENT,UTRLC5ZF082,2167568,INR,2026-08-01,2026-08-22T18:31:05.049Z,BANK_CREDIT_SETTLEMENT: 21675.68 INR,"{""sourceAccountNumber"":""acc_H1NAMEHQ0R"",""reference"":""UTRLC5ZF082""}",tx_cw9b4v6sbwg
tx_gyaggoh2bwm,BANK_STATEMENT,UTREE5A7Z52,2318632,INR,2026-07-17,2026-08-23T09:30:35.049Z,BANK_CREDIT_SETTLEMENT: 23186.32 INR,"{""sourceAccountNumber"":""acc_B2FFR8RL8J"",""reference"":""UTREE5A7Z52""}",tx_iyqj8avjog
tx_njfh91rc9kq,BANK_STATEMENT,UTRZCNRIF29,1364967,INR,2026-08-04,2026-08-23T02:13:15.049Z,BANK_CREDIT_SETTLEMENT: 13649.67 INR,"{""sourceAccountNumber"":""acc_33ZHH4B9AV8"",""reference"":""UTRZCNRIF29""}",tx_rq6esyorgz
tx_esqsvspsgck,BANK_STATEMENT,UTRSWGMT2IJ,1832407,INR,2026-07-28,2026-08-23T18:03:49.049Z,BANK_CREDIT_SETTLEMENT: 18324.07 INR,"{""sourceAccountNumber"":""acc_PB34ST5CFB"",""reference"":""UTRSWGMT2IJ""}",tx_7s1ni3jxy2i
tx_y3k5baoekb,BANK_STATEMENT,UTRM0VI2FZM,2802360,INR,2026-07-17,2026-08-22T18:35:20.049Z,BANK_CREDIT_SETTLEMENT: 28023.6 INR,"{""sourceAccountNumber"":""acc_G8VSKW7J7G"",""reference"":""UTRM0VI2FZM""}",tx_s86ow862k2g
tx_pqwmgvzizp,BANK_STATEMENT,UTREJ4ECELY,3286191,INR,2026-07-15,2026-08-23T07:08:04.049Z,BANK_CREDIT_SETTLEMENT: 32861.91 INR,"{""sourceAccountNumber"":""acc_8ZUCXQEI65Q"",""reference"":""UTREJ4ECELY""}",tx_vifecc1wju
tx_05g34ym27j2u,BANK_STATEMENT,UTRAXGJMT4S,1825455,INR,2026-08-16,2026-08-23T07:26:42.049Z,BANK_CREDIT_SETTLEMENT: 18254.55 INR,"{""sourceAccountNumber"":""acc_4VIMRVCROEX"",""reference"":""UTRAXGJMT4S""}",tx_ul4px3mxsli
tx_j0cydr173kq,BANK_STATEMENT,UTR68F6CW7G,164248,INR,2026-07-13,2026-08-23T14:36:28.049Z,BANK_CREDIT_SETTLEMENT: 1642.48 INR,"{""sourceAccountNumber"":""acc_H261NP8PZ14"",""reference"":""UTR68F6CW7G""}",tx_62aan719fbr
tx_9uegotpgzo8,BANK_STATEMENT,UTRFO2V76YA,281784,INR,2026-08-14,2026-08-23T10:10:42.049Z,BANK_CREDIT_SETTLEMENT: 2817.84 INR,"{""sourceAccountNumber"":""acc_0M5YY9W171RG"",""reference"":""UTRFO2V76YA""}",tx_h00m3wdr6fq
tx_q30fipm6se8,BANK_STATEMENT,UTR3A4OS0GR,526327,INR,2026-07-14,2026-08-22T23:07:09.049Z,BANK_CREDIT_SETTLEMENT: 5263.27 INR,"{""sourceAccountNumber"":""acc_TEDRPSSTME"",""reference"":""UTR3A4OS0GR""}",tx_9ik5w6ozwc
tx_wh0buaviuy,BANK_STATEMENT,UTREY90BEEQ,929657,INR,2026-08-13,2026-08-23T05:58:28.049Z,BANK_CREDIT_SETTLEMENT: 9296.57 INR,"{""sourceAccountNumber"":""acc_3JU5X28XS58"",""reference"":""UTREY90BEEQ""}",tx_g2ev8ju0tzr
tx_ls3zq42k9s9,BANK_STATEMENT,UTRD2HV6PVJ,2451787,INR,2026-07-21,2026-08-23T08:05:10.049Z,BANK_CREDIT_SETTLEMENT: 24517.87 INR,"{""sourceAccountNumber"":""acc_5P9OTL6GFF"",""reference"":""UTRD2HV6PVJ""}",tx_03w8k2o8w1g2
tx_uc4714kawzg,BANK_STATEMENT,UTRMNDP3SO6,1131859,INR,2026-08-14,2026-08-22T19:47:29.049Z,BANK_CREDIT_SETTLEMENT: 11318.59 INR,"{""sourceAccountNumber"":""acc_TD1R01ER318"",""reference"":""UTRMNDP3SO6""}",tx_fpiw74qjo9t
tx_l2bycue1eni,BANK_STATEMENT,UTR1133ISBH,1849087,INR,2026-07-23,2026-08-23T15:00:06.049Z,BANK_CREDIT_SETTLEMENT: 18490.87 INR,"{""sourceAccountNumber"":""acc_45EESENFL99"",""reference"":""UTR1133ISBH""}",tx_odityvq0u9
tx_ed3o3cjwoe5,BANK_STATEMENT,UTRW3Z9YC1L,3275354,INR,2026-08-11,2026-08-22T22:01:39.049Z,BANK_CREDIT_SETTLEMENT: 32753.54 INR,"{""sourceAccountNumber"":""acc_W0NJQMTIEON"",""reference"":""UTRW3Z9YC1L""}",tx_d1n7twqdjeu
tx_a4tdgb3id2v,BANK_STATEMENT,UTRGIH60LPK,1889032,INR,2026-07-24,2026-08-23T18:04:14.050Z,BANK_CREDIT_SETTLEMENT: 18890.32 INR,"{""sourceAccountNumber"":""acc_ZHT6OAHZWV"",""reference"":""UTRGIH60LPK""}",tx_55489hgysog
tx_b2h4yg8zmsq,BANK_STATEMENT,UTR2F1AFWZU,1999560,INR,2026-07-14,2026-08-23T08:02:39.050Z,BANK_CREDIT_SETTLEMENT: 19995.6 INR,"{""sourceAccountNumber"":""acc_BI3Z0NCD"",""reference"":""UTR2F1AFWZU""}",tx_0gkd9nirw8w
tx_p80d3mt7vr,BANK_STATEMENT,UTRHHU768TD,1392263,INR,2026-08-16,2026-08-23T14:32:56.050Z,BANK_CREDIT_SETTLEMENT: 13922.63 INR,"{""sourceAccountNumber"":""acc_13GBSZZCZ8WE"",""reference"":""UTRHHU768TD""}",tx_0drleashh24
tx_bxxauwij34r,BANK_STATEMENT,UTRNREZI5N9,202265,INR,2026-08-13,2026-08-22T20:14:56.050Z,BANK_CREDIT_SETTLEMENT: 2022.65 INR,"{""sourceAccountNumber"":""acc_VTBU5G3LCIC"",""reference"":""UTRNREZI5N9""}",tx_im929zxj5j
tx_k7j13ofmab,BANK_STATEMENT,UTRJP1XXRSK,2798181,INR,2026-07-21,2026-08-23T00:17:00.050Z,BANK_CREDIT_SETTLEMENT: 27981.81 INR,"{""sourceAccountNumber"":""acc_YNU03K4EL3"",""reference"":""UTRJP1XXRSK""}",tx_m3qvdzhsrq
tx_7quidxyk6g6,BANK_STATEMENT,UTRMJOV690N,3813569,INR,2026-07-08,2026-08-22T20:43:29.050Z,BANK_CREDIT_SETTLEMENT: 38135.69 INR,"{""sourceAccountNumber"":""acc_KL44G7NILN"",""reference"":""UTRMJOV690N""}",tx_r5xhjqergm
tx_xv12xw96rj,BANK_STATEMENT,UTR7SKVF20N,3304515,INR,2026-08-03,2026-08-23T08:33:59.050Z,BANK_CREDIT_SETTLEMENT: 33045.15 INR,"{""sourceAccountNumber"":""acc_ELUZHVR7ASI"",""reference"":""UTR7SKVF20N""}",tx_i51c170n2a
tx_1t9e5753izn,BANK_STATEMENT,UTRU6K2XUZW,198559,INR,2026-08-14,2026-08-23T15:35:47.050Z,BANK_CREDIT_SETTLEMENT: 1985.59 INR,"{""sourceAccountNumber"":""acc_B9T70GVF5D8"",""reference"":""UTRU6K2XUZW""}",tx_0a2nhopb9v5b
tx_jsxn847omus,BANK_STATEMENT,UTR2JY6H11A,4085228,INR,2026-07-24,2026-08-23T09:47:48.050Z,BANK_CREDIT_SETTLEMENT: 40852.28 INR,"{""sourceAccountNumber"":""acc_7KC9K0NAC1"",""reference"":""UTR2JY6H11A""}",tx_fuj5vy93i3h
tx_5yz1iwsm16b,BANK_STATEMENT,UTRJSQ38R53,3381496,INR,2026-07-30,2026-08-23T16:44:28.050Z,BANK_CREDIT_SETTLEMENT: 33814.96 INR,"{""sourceAccountNumber"":""acc_12IF699OF6UH"",""reference"":""UTRJSQ38R53""}",tx_svsi87ksafe
tx_4fhr4pzo5k,BANK_STATEMENT,UTRM15Z5JJN,2052512,INR,2026-08-03,2026-08-23T00:34:23.050Z,BANK_CREDIT_SETTLEMENT: 20525.12 INR,"{""sourceAccountNumber"":""acc_SAPCEGL0D5"",""reference"":""UTRM15Z5JJN""}",tx_j653nu8s48r
tx_d17sw95g5m9,BANK_STATEMENT,UTRG2RMX8HR,2945587,INR,2026-07-20,2026-08-23T06:09:14.050Z,BANK_CREDIT_SETTLEMENT: 29455.87 INR,"{""sourceAccountNumber"":""acc_IJ0Z3PSQF0H"",""reference"":""UTRG2RMX8HR""}",tx_xd9kizf0job
tx_qqp6x4zdsx,BANK_STATEMENT,UTRG62WVGX5,3102311,INR,2026-07-17,2026-08-23T10:27:40.050Z,BANK_CREDIT_SETTLEMENT: 31023.11 INR,"{""sourceAccountNumber"":""acc_WTFNK0CD82K"",""reference"":""UTRG62WVGX5""}",tx_wzqwf8ejw3
tx_lcu4opi5cd,BANK_STATEMENT,UTRVPXIMDQH,2441387,INR,2026-07-28,2026-08-23T08:22:56.050Z,BANK_CREDIT_SETTLEMENT: 24413.87 INR,"{""sourceAccountNumber"":""acc_8CEV353LWSV"",""reference"":""UTRVPXIMDQH""}",tx_df3jp2xcjk
tx_83feuyglpx9,BANK_STATEMENT,UTR0UNGM23L,664205,INR,2026-08-14,2026-08-23T07:06:16.050Z,BANK_CREDIT_SETTLEMENT: 6642.05 INR,"{""sourceAccountNumber"":""acc_XEPNGZ292GC"",""reference"":""UTR0UNGM23L""}",tx_2jslwgl0gom
tx_rh3pm22kfm,BANK_STATEMENT,UTRYCPK7OT1,3030503,INR,2026-08-19,2026-08-22T02:07:45.050Z,BANK_CREDIT: 30305.03 INR - SOFTWARE_LICENSE_RENEWAL,"{""sourceAccountNumber"":""acc_3YFS8JYQ7L3""}",
tx_9d1r6o6jyza,BANK_STATEMENT,UTR2U4VMIX1,1137704,INR,2026-07-23,2026-08-22T20:03:56.050Z,BANK_CREDIT_SETTLEMENT: 11377.04 INR,"{""sourceAccountNumber"":""acc_1H6R0K3ZJF7"",""reference"":""UTR2U4VMIX1""}",tx_91uhxx6sbmf
tx_y7zs11rcj4,BANK_STATEMENT,UTRUDW7V8QL,1421229,INR,2026-07-18,2026-08-23T13:27:58.050Z,BANK_CREDIT_SETTLEMENT: 14212.29 INR,"{""sourceAccountNumber"":""acc_XZVTCSSGZXP"",""reference"":""UTRUDW7V8QL""}",tx_6i3qpyuy4s
tx_628wwoa6zli,BANK_STATEMENT,UTRS7XXES6D,326432,INR,2026-07-20,2026-08-23T05:15:26.050Z,BANK_CREDIT_SETTLEMENT: 3264.32 INR,"{""sourceAccountNumber"":""acc_HHXF9BMA3UP"",""reference"":""UTRS7XXES6D""}",tx_4trcxzn7a3o
tx_zvw2jqdczpd,BANK_STATEMENT,UTRFEDYB1ON,662968,INR,2026-08-03,2026-08-22T19:18:41.050Z,BANK_CREDIT_SETTLEMENT: 6629.68 INR,"{""sourceAccountNumber"":""acc_ZJK4Z9Q422H"",""reference"":""UTRFEDYB1ON""}",tx_0km80jz6h9j
tx_kdrpf5er7o,BANK_STATEMENT,UTRH41DRXUM,1508766,INR,2026-08-08,2026-08-23T03:31:00.050Z,BANK_CREDIT_SETTLEMENT: 15087.66 INR,"{""sourceAccountNumber"":""acc_HLGYG4WWD0W"",""reference"":""UTRH41DRXUM""}",tx_un10uqx45gm
tx_8obvl9ey17,BANK_STATEMENT,UTRJU3Y0KV2,1116070,INR,2026-07-17,2026-08-22T23:09:45.050Z,BANK_CREDIT_SETTLEMENT: 11160.7 INR,"{""sourceAccountNumber"":""acc_1BGVN3P81EC"",""reference"":""UTRJU3Y0KV2""}",tx_xdh1z39t3ql
tx_fzlp5btjcx,BANK_STATEMENT,UTR1YGJXPFU,1113620,INR,2026-08-20,2026-08-23T09:08:02.050Z,BANK_CREDIT_SETTLEMENT: 11136.2 INR,"{""sourceAccountNumber"":""acc_ZU6027GBXA"",""reference"":""UTR1YGJXPFU""}",tx_9ai01zxjyp9
tx_1bxymhgj5s3,BANK_STATEMENT,UTRSGFKY14A,762987,INR,2026-07-31,2026-08-23T09:51:41.050Z,BANK_CREDIT_SETTLEMENT: 7629.87 INR,"{""sourceAccountNumber"":""acc_THZQREFJ3AP"",""reference"":""UTRSGFKY14A""}",tx_0616a9toei67
tx_bpfs9j86xs8,BANK_STATEMENT,UTRN91J2Z3M,4259828,INR,2026-08-14,2026-08-22T05:17:25.050Z,BANK_CREDIT: 42598.28 INR - ONLINE_SUBSCRIPTION_PURCHASE,"{""sourceAccountNumber"":""acc_3WK51SHSVYE""}",
tx_z4gznkw3s7b,BANK_STATEMENT,UTRUBYICBHF,3964684,INR,2026-07-16,2026-08-22T04:11:08.050Z,BANK_CREDIT: 39646.84 INR - ONLINE_SUBSCRIPTION_PURCHASE,"{""sourceAccountNumber"":""acc_RJG04YN1X5""}",
tx_x23qi7hprnk,BANK_STATEMENT,UTR79ZD3RD0,3692436,INR,2026-08-11,2026-08-23T07:28:57.050Z,BANK_CREDIT_SETTLEMENT: 36924.36 INR,"{""sourceAccountNumber"":""acc_PFWBXQF4NVH"",""reference"":""UTR79ZD3RD0""}",tx_rztddx85o2
tx_915msdxwkb,BANK_STATEMENT,UTR6KJ5Q2DE,2721846,INR,2026-08-13,2026-08-23T10:13:42.050Z,BANK_CREDIT_SETTLEMENT: 27218.46 INR,"{""sourceAccountNumber"":""acc_AMYMFGK4Q09"",""reference"":""UTR6KJ5Q2DE""}",tx_csvgboqbi5f
tx_q5ce5xwkm0j,BANK_STATEMENT,UTR7LOUE7AK,2313954,INR,2026-08-10,2026-08-23T12:41:04.050Z,BANK_CREDIT_SETTLEMENT: 23139.54 INR,"{""sourceAccountNumber"":""acc_X362MU5MU7R"",""reference"":""UTR7LOUE7AK""}",tx_7zibe7whdcq
tx_fp1o17w556p,BANK_STATEMENT,UTRKJ731AO2,3882960,INR,2026-08-18,2026-08-22T14:03:08.050Z,BANK_CREDIT: 38829.6 INR - ONLINE_SUBSCRIPTION_PURCHASE,"{""sourceAccountNumber"":""acc_72RQHYZ8TZG""}",
tx_hhz66byc1wo,BANK_STATEMENT,UTR3T5TIMYV,1963818,INR,2026-08-03,2026-08-23T03:08:37.050Z,BANK_CREDIT_SETTLEMENT: 19638.18 INR,"{""sourceAccountNumber"":""acc_NJXL81D99X"",""reference"":""UTR3T5TIMYV""}",tx_amwwezxqmaq
tx_xmo0n9r3cd,BANK_STATEMENT,UTRB4XY9M1G,3165277,INR,2026-08-19,2026-08-22T23:10:00.050Z,BANK_CREDIT_SETTLEMENT: 31652.77 INR,"{""sourceAccountNumber"":""acc_QISVDL0BEG"",""reference"":""UTRB4XY9M1G""}",tx_xj5qvllt5i
tx_l2qp5mtmqt,BANK_STATEMENT,UTRQXAH8JTP,4051453,INR,2026-07-23,2026-08-23T06:30:41.050Z,BANK_CREDIT_SETTLEMENT: 40514.53 INR,"{""sourceAccountNumber"":""acc_DYCSVNX8KJE"",""reference"":""UTRQXAH8JTP""}",tx_h3n2w70k7a
tx_o79fttcqfu,BANK_STATEMENT,UTRT2V6RVR1,3896605,INR,2026-08-18,2026-08-23T12:20:18.050Z,BANK_CREDIT_SETTLEMENT: 38966.05 INR,"{""sourceAccountNumber"":""acc_FC7H3YNOVC"",""reference"":""UTRT2V6RVR1""}",tx_gx99b5ubivl
tx_ltuklo9y3h,BANK_STATEMENT,UTR6H6XK4GC,2058766,INR,2026-08-14,2026-08-23T10:55:27.050Z,BANK_CREDIT_SETTLEMENT: 20587.66 INR,"{""sourceAccountNumber"":""acc_4J4ODP0T9UW"",""reference"":""UTR6H6XK4GC""}",tx_aah95snwj28
tx_p2pul06r2i,BANK_STATEMENT,UTROAMSKW1N,612078,INR,2026-08-08,2026-08-23T16:40:33.050Z,BANK_CREDIT_SETTLEMENT: 6120.78 INR,"{""sourceAccountNumber"":""acc_1ABLNC1WDI5"",""reference"":""UTROAMSKW1N""}",tx_x0o5vrhjor
tx_q39n2r5xbyn,BANK_STATEMENT,UTR7LKK51TY,4172526,INR,2026-08-03,2026-08-22T23:59:22.050Z,BANK_CREDIT_SETTLEMENT: 41725.26 INR,"{""sourceAccountNumber"":""acc_3YH3T7F0KGU"",""reference"":""UTR7LKK51TY""}",tx_6jya4999no4
tx_mfsn0jfm7qn,BANK_STATEMENT,UTRP1WN1YZC,3979398,INR,2026-08-18,2026-08-22T23:02:17.050Z,BANK_CREDIT_SETTLEMENT: 39793.98 INR,"{""sourceAccountNumber"":""acc_1CXC1N173SZ"",""reference"":""UTRP1WN1YZC""}",tx_26k08oob07n
tx_edzbakb58b,BANK_STATEMENT,UTR6LJL38L6,2760982,INR,2026-08-04,2026-08-23T17:33:05.050Z,BANK_CREDIT_SETTLEMENT: 27609.82 INR,"{""sourceAccountNumber"":""acc_4GX1C5G1R3N"",""reference"":""UTR6LJL38L6""}",tx_gci36b2m4n
tx_v8lo9a4x7c9,BANK_STATEMENT,UTR9NDADLG4,2758076,INR,2026-07-16,2026-08-23T12:00:59.050Z,BANK_CREDIT_SETTLEMENT: 27580.76 INR,"{""sourceAccountNumber"":""acc_W3BTLPV343"",""reference"":""UTR9NDADLG4""}",tx_tbekmk4t3ud
tx_dum77fha9u,BANK_STATEMENT,UTRRHN43O0E,3264020,INR,2026-07-10,2026-08-23T07:18:33.050Z,BANK_CREDIT_SETTLEMENT: 32640.2 INR,"{""sourceAccountNumber"":""acc_LZTC620AC4T"",""reference"":""UTRRHN43O0E""}",tx_hcy4g4gbebc
tx_ui7rw4w1qm,BANK_STATEMENT,UTRRK0N260B,137977,INR,2026-07-15,2026-08-22T06:08:10.050Z,BANK_CREDIT: 1379.77 INR - SOFTWARE_LICENSE_RENEWAL,"{""sourceAccountNumber"":""acc_GW228I1YWYC""}",
tx_tg8zaa9rk1,BANK_STATEMENT,UTRYV289Q9M,362992,INR,2026-08-07,2026-08-22T21:27:25.050Z,BANK_CREDIT_SETTLEMENT: 3629.92 INR,"{""sourceAccountNumber"":""acc_TXZD60PSPRA"",""reference"":""UTRYV289Q9M""}",tx_gs2yol6cef
tx_hdyhiap48ze,BANK_STATEMENT,UTROIF1V3XR,4190321,INR,2026-07-28,2026-08-22T19:38:29.050Z,BANK_CREDIT_SETTLEMENT: 41903.21 INR,"{""sourceAccountNumber"":""acc_MY29QSXR4CP"",""reference"":""UTROIF1V3XR""}",tx_65h8fuc7w39
tx_4dbesxssemw,BANK_STATEMENT,UTRD6RJUNNL,1817352,INR,2026-08-05,2026-08-22T21:10:52.050Z,BANK_CREDIT_SETTLEMENT: 18173.52 INR,"{""sourceAccountNumber"":""acc_63TQCGBI8G"",""reference"":""UTRD6RJUNNL""}",tx_0rdtllr5avx
tx_t7zkjbeng3,BANK_STATEMENT,UTRVY124NYY,4270763,INR,2026-08-05,2026-08-23T17:42:46.050Z,BANK_CREDIT_SETTLEMENT: 42707.63 INR,"{""sourceAccountNumber"":""acc_CJO11BKI0JC"",""reference"":""UTRVY124NYY""}",tx_3520puk1f2h
tx_nkm2ei0mpd,BANK_STATEMENT,UTRWGJQPS7V,238808,INR,2026-08-13,2026-08-22T23:55:56.050Z,BANK_CREDIT_SETTLEMENT: 2388.08 INR,"{""sourceAccountNumber"":""acc_1LIW0DC1V5L"",""reference"":""UTRWGJQPS7V""}",tx_shxcc6a1adj
tx_o19yy7m2n9r,BANK_STATEMENT,UTRRQPEHK40,3165939,INR,2026-07-09,2026-08-23T05:25:56.050Z,BANK_CREDIT_SETTLEMENT: 31659.39 INR,"{""sourceAccountNumber"":""acc_5AIGYHU8KGO"",""reference"":""UTRRQPEHK40""}",tx_m4xpcb3op8
tx_fhb7p96a2g,BANK_STATEMENT,UTRED1D56OP,1213503,INR,2026-07-13,2026-08-23T15:26:31.050Z,BANK_CREDIT_SETTLEMENT: 12135.03 INR,"{""sourceAccountNumber"":""acc_533XCBK97DK"",""reference"":""UTRED1D56OP""}",tx_ur3qvo9r35
tx_gqkigr22fy,BANK_STATEMENT,UTRV3QQIQIR,1082838,INR,2026-08-03,2026-08-23T14:38:27.050Z,BANK_CREDIT_SETTLEMENT: 10828.38 INR,"{""sourceAccountNumber"":""acc_CGC3FN83QKS"",""reference"":""UTRV3QQIQIR""}",tx_w3dx4nub0u
tx_mtn41nwa3f8,BANK_STATEMENT,UTRMBT2V4HK,499499,INR,2026-07-17,2026-08-23T06:55:12.050Z,BANK_CREDIT_SETTLEMENT: 4994.99 INR,"{""sourceAccountNumber"":""acc_5Y1OFWAPDAK"",""reference"":""UTRMBT2V4HK""}",tx_unm62xczbz
tx_zfs2zu693v,BANK_STATEMENT,UTR6N25RTK8,3974839,INR,2026-08-10,2026-08-23T06:22:23.050Z,BANK_CREDIT_SETTLEMENT: 39748.39 INR,"{""sourceAccountNumber"":""acc_361FLX8BACG"",""reference"":""UTR6N25RTK8""}",tx_t29ss6ojr9
