"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload","matchGroupId"
tx_59gisiuvw2r,GATEWAY_SETTLEMENT,pay_YORZ8RAF,3182612,INR,2026-08-19,2026-08-23T03:01:02.049Z,PAYPAL SETTLEMENT: 31826.12 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_YORZ8RAF""}",tx_bwwh244a11
tx_f1s0swzs7em,GATEWAY_SETTLEMENT,pay_35TCXFLU,457807,INR,2026-08-03,2026-08-22T20:45:25.049Z,STRIPE SETTLEMENT: 4578.07 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_35TCXFLU""}",tx_cj7xvefjkvo
tx_kkxzjfmk5cj,GATEWAY_SETTLEMENT,pay_K4Y8Q12J,963546,INR,2026-07-06,2026-08-23T07:06:35.049Z,BRAINTREE SETTLEMENT: 9635.46 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_K4Y8Q12J""}",tx_rfip167afl
tx_8rumbxugrxi,GATEWAY_SETTLEMENT,pay_9Q2WP8LL,1174687,INR,2026-07-23,2026-08-23T07:41:16.049Z,STRIPE SETTLEMENT: 11746.87 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_9Q2WP8LL""}",tx_l39qmf4i65o
tx_nlnzf5qvi3,GATEWAY_SETTLEMENT,pay_04TOOAGU,2144504,INR,2026-07-27,2026-08-23T05:27:08.049Z,RAZORPAY SETTLEMENT: 21445.04 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_04TOOAGU""}",tx_wvtmz6ft6jf
tx_xdo7m7rear,GATEWAY_SETTLEMENT,pay_PSUF6L9J,2827891,INR,2026-07-09,2026-08-23T02:59:11.049Z,STRIPE SETTLEMENT: 28278.91 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_PSUF6L9J""}",tx_92fodazvfya
tx_dkf1irecyas,GATEWAY_SETTLEMENT,pay_8NHOOFWO,894957,INR,2026-07-08,2026-08-23T14:52:15.049Z,SQUARE SETTLEMENT: 8949.57 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_8NHOOFWO""}",tx_q8rr635v5p
tx_xumva62d9m,GATEWAY_SETTLEMENT,pay_WY484HHP,2596135,INR,2026-07-16,2026-08-23T17:30:59.049Z,RAZORPAY SETTLEMENT: 25961.35 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_WY484HHP""}",tx_dkpymmzyyh
tx_6kczjeswjw5,GATEWAY_SETTLEMENT,pay_TS5YFJXC,4119582,INR,2026-07-09,2026-08-22T23:10:23.049Z,BRAINTREE SETTLEMENT: 41195.82 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_TS5YFJXC""}",tx_dpd5yqdna3t
tx_y55kkoupe08,GATEWAY_SETTLEMENT,pay_PAKLKYPE,420605,INR,2026-08-12,2026-08-22T21:42:55.049Z,BRAINTREE SETTLEMENT: 4206.05 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_PAKLKYPE""}",tx_12sylcvqf7o
tx_1m5iditwta7,GATEWAY_SETTLEMENT,pay_10Q1RYXF,2127868,INR,2026-08-19,2026-08-23T00:28:14.049Z,RAZORPAY SETTLEMENT: 21278.68 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_10Q1RYXF""}",tx_yxp9sem4l0n
tx_xz4xvy0z0ir,GATEWAY_SETTLEMENT,pay_LC5ZF082,2828246,INR,2026-07-30,2026-08-23T01:32:38.049Z,STRIPE SETTLEMENT: 28282.46 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_LC5ZF082""}",tx_cw9b4v6sbwg
tx_6e2104pez8s,GATEWAY_SETTLEMENT,pay_EE5A7Z52,2399247,INR,2026-07-15,2026-08-22T21:02:22.049Z,STRIPE SETTLEMENT: 23992.47 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_EE5A7Z52""}",tx_iyqj8avjog
tx_23p9rb8jb10j,GATEWAY_SETTLEMENT,pay_ZCNRIF29,1411907,INR,2026-08-02,2026-08-23T17:17:54.049Z,BRAINTREE SETTLEMENT: 14119.07 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_ZCNRIF29""}",tx_rq6esyorgz
tx_zu2rl4i2f8c,GATEWAY_SETTLEMENT,pay_SWGMT2IJ,1896116,INR,2026-07-26,2026-08-23T01:16:43.049Z,BRAINTREE SETTLEMENT: 18961.16 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_SWGMT2IJ""}",tx_7s1ni3jxy2i
tx_n33atlv33zc,GATEWAY_SETTLEMENT,pay_M0VI2FZM,2899793,INR,2026-07-16,2026-08-23T01:38:37.049Z,BRAINTREE SETTLEMENT: 28997.93 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_M0VI2FZM""}",tx_s86ow862k2g
tx_swupdp4alcn,GATEWAY_SETTLEMENT,pay_EJ4ECELY,4287827,INR,2026-07-13,2026-08-23T08:32:42.049Z,BRAINTREE SETTLEMENT: 42878.27 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_EJ4ECELY""}",tx_vifecc1wju
tx_c41au9eoq6,GATEWAY_SETTLEMENT,pay_AXGJMT4S,2381856,INR,2026-08-13,2026-08-23T13:01:38.049Z,RAZORPAY SETTLEMENT: 23818.56 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_AXGJMT4S""}",tx_ul4px3mxsli
tx_km9g6k82fk,GATEWAY_SETTLEMENT,pay_68F6CW7G,169959,INR,2026-07-10,2026-08-23T07:46:10.049Z,BRAINTREE SETTLEMENT: 1699.59 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_68F6CW7G""}",tx_62aan719fbr
tx_7787i1nd1au,GATEWAY_SETTLEMENT,pay_FO2V76YA,291581,INR,2026-08-11,2026-08-23T13:00:57.049Z,STRIPE SETTLEMENT: 2915.81 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_FO2V76YA""}",tx_h00m3wdr6fq
tx_apuu5lhfj9g,GATEWAY_SETTLEMENT,pay_3A4OS0GR,686753,INR,2026-07-12,2026-08-23T03:50:33.049Z,RAZORPAY SETTLEMENT: 6867.53 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_3A4OS0GR""}",tx_9ik5w6ozwc
tx_3y8p0nl26kt,GATEWAY_SETTLEMENT,pay_EY90BEEQ,961462,INR,2026-08-01,2026-08-23T04:34:42.049Z,STRIPE SETTLEMENT: 9614.62 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_EY90BEEQ""}",tx_g2ev8ju0tzr
tx_s6qujnxk3l,GATEWAY_SETTLEMENT,pay_D2HV6PVJ,2537031,INR,2026-07-20,2026-08-23T16:22:40.049Z,SQUARE SETTLEMENT: 25370.31 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_D2HV6PVJ""}",tx_03w8k2o8w1g2
tx_6ytgrcw7xxv,GATEWAY_SETTLEMENT,pay_MNDP3SO6,1171212,INR,2026-08-12,2026-08-23T11:03:10.049Z,RAZORPAY SETTLEMENT: 11712.12 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_MNDP3SO6""}",tx_fpiw74qjo9t
tx_vr70gmzbbco,GATEWAY_SETTLEMENT,pay_1133ISBH,1912859,INR,2026-07-21,2026-08-23T15:56:30.049Z,RAZORPAY SETTLEMENT: 19128.59 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_1133ISBH""}",tx_odityvq0u9
tx_uiez0l2gtce,GATEWAY_SETTLEMENT,pay_W3Z9YC1L,3388715,INR,2026-08-08,2026-08-23T04:19:22.050Z,BRAINTREE SETTLEMENT: 33887.15 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_W3Z9YC1L""}",tx_d1n7twqdjeu
tx_ugurfv010o,GATEWAY_SETTLEMENT,pay_GIH60LPK,1954710,INR,2026-07-22,2026-08-23T04:20:51.050Z,STRIPE SETTLEMENT: 19547.1 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_GIH60LPK""}",tx_55489hgysog
tx_jwejfnxicup,GATEWAY_SETTLEMENT,pay_2F1AFWZU,2069081,INR,2026-07-11,2026-08-22T21:48:03.050Z,BRAINTREE SETTLEMENT: 20690.81 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_2F1AFWZU""}",tx_0gkd9nirw8w
tx_2dh8nj6qazx,GATEWAY_SETTLEMENT,pay_HHU768TD,1440669,INR,2026-08-13,2026-08-23T16:43:02.050Z,SQUARE SETTLEMENT: 14406.69 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_HHU768TD""}",tx_0drleashh24
tx_l86ubyiq3zt,GATEWAY_SETTLEMENT,pay_nrezi5n9,209297,INR,2026-08-12,2026-08-23T04:14:28.050Z,SQUARE SETTLEMENT: 2092.97 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_nrezi5n9""}",tx_im929zxj5j
tx_yv8ef8b00if,GATEWAY_SETTLEMENT,pay_JP1XXRSK,2895469,INR,2026-07-18,2026-08-23T03:16:47.050Z,STRIPE SETTLEMENT: 28954.69 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_JP1XXRSK""}",tx_m3qvdzhsrq
tx_3lb5wvzvh5s,GATEWAY_SETTLEMENT,pay_MJOV690N,3946160,INR,2026-07-06,2026-08-23T08:09:07.050Z,PAYPAL SETTLEMENT: 39461.6 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_MJOV690N""}",tx_r5xhjqergm
tx_320bygd7fh9,GATEWAY_SETTLEMENT,pay_7SKVF20N,3419407,INR,2026-08-01,2026-08-23T03:37:00.050Z,STRIPE SETTLEMENT: 34194.07 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_7SKVF20N""}",tx_i51c170n2a
tx_b4b8pkzohpl,GATEWAY_SETTLEMENT,pay_U6K2XUZW,204945,INR,2026-08-11,2026-08-23T14:40:17.050Z,STRIPE SETTLEMENT: 2049.45 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_U6K2XUZW""}",tx_0a2nhopb9v5b
tx_hd6rawy5fb,GATEWAY_SETTLEMENT,pay_2JY6H11A,4227781,INR,2026-07-22,2026-08-23T01:57:22.050Z,BRAINTREE SETTLEMENT: 42277.81 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_2JY6H11A""}",tx_fuj5vy93i3h
tx_q1yxhsjk25,GATEWAY_SETTLEMENT,pay_JSQ38R53,3499065,INR,2026-07-27,2026-08-23T01:22:40.050Z,STRIPE SETTLEMENT: 34990.65 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_JSQ38R53""}",tx_svsi87ksafe
tx_aejplqr1xm8,GATEWAY_SETTLEMENT,pay_M15Z5JJN,2123874,INR,2026-08-02,2026-08-23T13:52:11.050Z,SQUARE SETTLEMENT: 21238.74 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_M15Z5JJN""}",tx_j653nu8s48r
tx_dr3k5h9numk,GATEWAY_SETTLEMENT,pay_G2RMX8HR,3048000,INR,2026-07-18,2026-08-23T10:11:15.050Z,PAYPAL SETTLEMENT: 30480 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_G2RMX8HR""}",tx_xd9kizf0job
tx_16lm1jdjb6t,GATEWAY_SETTLEMENT,pay_G62WVGX5,3210173,INR,2026-07-16,2026-08-23T01:14:30.050Z,PAYPAL SETTLEMENT: 32101.73 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_G62WVGX5""}",tx_wzqwf8ejw3
tx_ji4y03rm3n8,GATEWAY_SETTLEMENT,pay_VPXIMDQH,2526270,INR,2026-07-26,2026-08-23T08:47:44.050Z,BRAINTREE SETTLEMENT: 25262.7 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_VPXIMDQH""}",tx_df3jp2xcjk
tx_arm8riddrdk,GATEWAY_SETTLEMENT,pay_0UNGM23L,687816,INR,2026-08-11,2026-08-22T20:28:05.050Z,BRAINTREE SETTLEMENT: 6878.16 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_0UNGM23L""}",tx_2jslwgl0gom
tx_8clrt4vbb3o,GATEWAY_SETTLEMENT,pay_2U4VMIX1,1484477,INR,2026-07-20,2026-08-23T17:02:07.050Z,BRAINTREE SETTLEMENT: 14844.77 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_2U4VMIX1""}",tx_91uhxx6sbmf
tx_4zh8p515bsi,GATEWAY_SETTLEMENT,pay_UDW7V8QL,1854423,INR,2026-07-15,2026-08-22T22:06:58.050Z,PAYPAL SETTLEMENT: 18544.23 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_UDW7V8QL""}",tx_6i3qpyuy4s
tx_qmyih4fjtgc,GATEWAY_SETTLEMENT,pay_S7XXES6D,337781,INR,2026-07-17,2026-08-23T12:54:43.050Z,BRAINTREE SETTLEMENT: 3377.81 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_S7XXES6D""}",tx_4trcxzn7a3o
tx_ldyqfrrjuk,GATEWAY_SETTLEMENT,pay_FEDYB1ON,865041,INR,2026-08-01,2026-08-23T03:55:36.050Z,PAYPAL SETTLEMENT: 8650.41 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_FEDYB1ON""}",tx_0km80jz6h9j
tx_bs3z3hhguec,GATEWAY_SETTLEMENT,pay_H41DRXUM,1561223,INR,2026-08-06,2026-08-23T13:18:47.050Z,STRIPE SETTLEMENT: 15612.23 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_H41DRXUM""}",tx_un10uqx45gm
tx_2lrq3sxodhv,GATEWAY_SETTLEMENT,pay_JU3Y0KV2,1154874,INR,2026-07-15,2026-08-22T20:16:34.050Z,RAZORPAY SETTLEMENT: 11548.74 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_JU3Y0KV2""}",tx_xdh1z39t3ql
tx_s13w2li8wgq,GATEWAY_SETTLEMENT,pay_1YGJXPFU,1151821,INR,2026-08-19,2026-08-23T14:16:49.050Z,RAZORPAY SETTLEMENT: 11518.21 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_1YGJXPFU""}",tx_9ai01zxjyp9
tx_frsk9r2k4pb,GATEWAY_SETTLEMENT,pay_SGFKY14A,790032,INR,2026-07-30,2026-08-23T09:11:17.050Z,PAYPAL SETTLEMENT: 7900.32 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_SGFKY14A""}",tx_0616a9toei67
tx_47w0t9b1tn2,GATEWAY_SETTLEMENT,pay_79ZD3RD0,3820815,INR,2026-08-08,2026-08-23T08:00:00.050Z,RAZORPAY SETTLEMENT: 38208.15 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_79ZD3RD0""}",tx_rztddx85o2
tx_45ri6i7deh6,GATEWAY_SETTLEMENT,pay_6KJ5Q2DE,2816997,INR,2026-08-11,2026-08-22T20:25:24.050Z,SQUARE SETTLEMENT: 28169.97 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_6KJ5Q2DE""}",tx_csvgboqbi5f
tx_t1rgspwoml,GATEWAY_SETTLEMENT,pay_7LOUE7AK,3019251,INR,2026-08-09,2026-08-22T19:26:01.050Z,RAZORPAY SETTLEMENT: 30192.51 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_7LOUE7AK""}",tx_7zibe7whdcq
tx_owvtmkgqf9i,GATEWAY_SETTLEMENT,pay_3T5TIMYV,2032096,INR,2026-07-31,2026-08-22T23:09:04.050Z,SQUARE SETTLEMENT: 20320.96 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_3T5TIMYV""}",tx_amwwezxqmaq
tx_6x5mfiv3aca,GATEWAY_SETTLEMENT,pay_B4XY9M1G,3275328,INR,2026-08-18,2026-08-22T20:27:37.050Z,SQUARE SETTLEMENT: 32753.28 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_B4XY9M1G""}",tx_xj5qvllt5i
tx_c5ar36yirpk,GATEWAY_SETTLEMENT,pay_QXAH8JTP,4192315,INR,2026-07-21,2026-08-23T02:04:07.050Z,BRAINTREE SETTLEMENT: 41923.15 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_QXAH8JTP""}",tx_h3n2w70k7a
tx_ee4e5qck84,GATEWAY_SETTLEMENT, pay_T2V6RVR1 ,4032083,INR,2026-08-15,2026-08-23T02:05:23.050Z,RAZORPAY SETTLEMENT: 40320.83 INR,"{""gatewayProvider"":""SQUARE"",""reference"":"" pay_T2V6RVR1 ""}",tx_gx99b5ubivl
tx_85gv7rism7n,GATEWAY_SETTLEMENT,pay_6H6XK4GC,2130346,INR,2026-08-11,2026-08-23T00:57:44.050Z,STRIPE SETTLEMENT: 21303.46 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_6H6XK4GC""}",tx_aah95snwj28
tx_sy70x2hlxn,GATEWAY_SETTLEMENT,pay_OAMSKW1N,798640,INR,2026-08-05,2026-08-23T17:46:52.050Z,RAZORPAY SETTLEMENT: 7986.4 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_OAMSKW1N""}",tx_x0o5vrhjor
tx_xzkh4rzah9d,GATEWAY_SETTLEMENT,pay_7LKK51TY,4317597,INR,2026-08-01,2026-08-22T21:46:07.050Z,STRIPE SETTLEMENT: 43175.97 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_7LKK51TY""}",tx_6jya4999no4
tx_h8j0fy5uapn,GATEWAY_SETTLEMENT,pay_P1WN1YZC,4117755,INR,2026-08-17,2026-08-23T01:30:59.050Z,PAYPAL SETTLEMENT: 41177.55 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_P1WN1YZC""}",tx_26k08oob07n
tx_j1urjp7o6u,GATEWAY_SETTLEMENT,pay_6LJL38L6,2856976,INR,2026-08-03,2026-08-23T16:25:06.050Z,PAYPAL SETTLEMENT: 28569.76 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_6LJL38L6""}",tx_gci36b2m4n
tx_hj11ojgzi04,GATEWAY_SETTLEMENT,pay_9NDADLG4,2853969,INR,2026-07-14,2026-08-23T10:41:59.050Z,STRIPE SETTLEMENT: 28539.69 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_9NDADLG4""}",tx_tbekmk4t3ud
tx_6l4t9ampvqp,GATEWAY_SETTLEMENT,pay_RHN43O0E,3377504,INR,2026-07-09,2026-08-23T01:50:45.050Z,RAZORPAY SETTLEMENT: 33775.04 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_RHN43O0E""}",tx_hcy4g4gbebc
tx_7qw85ws2644,GATEWAY_SETTLEMENT,pay_YV289Q9M,375613,INR,2026-08-04,2026-08-23T06:55:48.050Z,STRIPE SETTLEMENT: 3756.13 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_YV289Q9M""}",tx_gs2yol6cef
tx_1m6k2g885ay,GATEWAY_SETTLEMENT,pay_OIF1V3XR,4336011,INR,2026-07-25,2026-08-23T08:13:37.050Z,RAZORPAY SETTLEMENT: 43360.11 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_OIF1V3XR""}",tx_65h8fuc7w39
tx_qolhj1v56v,GATEWAY_SETTLEMENT,pay_D6RJUNNL,1880538,INR,2026-08-02,2026-08-23T06:40:17.050Z,BRAINTREE SETTLEMENT: 18805.38 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_D6RJUNNL""}",tx_0rdtllr5avx
tx_wmnmvy5pe4d,GATEWAY_SETTLEMENT,pay_VY124NYY,4419250,INR,2026-08-03,2026-08-23T09:26:13.050Z,BRAINTREE SETTLEMENT: 44192.5 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_VY124NYY""}",tx_3520puk1f2h
tx_62ii9uuopic,GATEWAY_SETTLEMENT,pay_WGJQPS7V,247111,INR,2026-08-12,2026-08-23T04:28:05.050Z,RAZORPAY SETTLEMENT: 2471.11 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_WGJQPS7V""}",tx_shxcc6a1adj
tx_hlw47b5y6ze,GATEWAY_SETTLEMENT,pay_RQPEHK40,4130923,INR,2026-07-06,2026-08-23T05:23:09.050Z,STRIPE SETTLEMENT: 41309.23 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_RQPEHK40""}",tx_m4xpcb3op8
tx_luimz3sasyc,GATEWAY_SETTLEMENT,pay_ED1D56OP,1583381,INR,2026-07-11,2026-08-22T20:58:15.050Z,STRIPE SETTLEMENT: 15833.81 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_ED1D56OP""}",tx_ur3qvo9r35
tx_wyylzj4v7w9,GATEWAY_SETTLEMENT,pay_V3QQIQIR,1120486,INR,2026-08-01,2026-08-22T20:50:08.050Z,RAZORPAY SETTLEMENT: 11204.86 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_V3QQIQIR""}",tx_w3dx4nub0u
tx_b68rgweqali,GATEWAY_SETTLEMENT,pay_MBT2V4HK,517383,INR,2026-07-15,2026-08-22T23:04:21.050Z,PAYPAL SETTLEMENT: 5173.83 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_MBT2V4HK""}",tx_unm62xczbz
tx_98bjemh9xj,GATEWAY_SETTLEMENT,pay_6N25RTK8,4113037,INR,2026-08-09,2026-08-23T06:20:34.050Z,PAYPAL SETTLEMENT: 41130.37 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_6N25RTK8""}",tx_t29ss6ojr9
tx_cbgop8n32ai,GATEWAY_SETTLEMENT,pay_fr5fs4xf,2399041,INR,2026-07-17,2026-08-22T22:32:29.050Z,RAZORPAY SETTLEMENT: 23990.41 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_fr5fs4xf""}",tx_ennrp4lr6yh
tx_wr9jwty2wcl,GATEWAY_SETTLEMENT,pay_GEOJSTWF,4499569,INR,2026-07-14,2026-08-23T05:54:11.050Z,STRIPE SETTLEMENT: 44995.69 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_GEOJSTWF""}",tx_a9ngqo83jgj
tx_46atkjssorp,GATEWAY_SETTLEMENT,74U7XV5E,4427364,INR,2026-07-23,2026-08-23T01:59:21.050Z,STRIPE SETTLEMENT: 44273.64 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""74U7XV5E""}",tx_uawjp3gjsu
tx_extuxb4rk8k,GATEWAY_SETTLEMENT,pay_AEATK4GA,2021895,INR,2026-08-15,2026-08-23T04:31:54.050Z,SQUARE SETTLEMENT: 20218.95 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_AEATK4GA""}",tx_pcvpmu64we
tx_p14zqgrwuw,GATEWAY_SETTLEMENT,pay_5K45QKLK,1813112,INR,2026-08-12,2026-08-23T00:45:48.050Z,STRIPE SETTLEMENT: 18131.12 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_5K45QKLK""}",tx_uqby5ejjwfg
tx_kwap6th8m2s,GATEWAY_SETTLEMENT,pay_MV7QI0MV,1272326,INR,2026-07-20,2026-08-23T16:15:14.050Z,PAYPAL SETTLEMENT: 12723.26 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_MV7QI0MV""}",tx_2xvko9zuhq
tx_8jiq1p13c8c,GATEWAY_SETTLEMENT,pay_HXIH8Z83,749248,INR,2026-08-13,2026-08-22T19:51:55.051Z,RAZORPAY SETTLEMENT: 7492.48 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_HXIH8Z83""}",tx_e5vdjulqmq
tx_09kfhfbpcsu4,GATEWAY_SETTLEMENT,pay_BF16SKEK,2878570,INR,2026-08-04,2026-08-23T05:08:34.051Z,PAYPAL SETTLEMENT: 28785.7 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_BF16SKEK""}",tx_5kcxp0key5w
tx_nfi7sdix7h,GATEWAY_SETTLEMENT,pay_0Y1FCOGM,725796,INR,2026-08-10,2026-08-23T03:03:23.051Z,RAZORPAY SETTLEMENT: 7257.96 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_0Y1FCOGM""}",tx_ak4hle5u0t8
tx_b4x0uvxj05b,GATEWAY_SETTLEMENT,pay_NJEKHYS8,3507954,INR,2026-07-25,2026-08-22T20:28:38.051Z,RAZORPAY SETTLEMENT: 35079.54 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_NJEKHYS8""}",tx_1pxyga0l37z
tx_icoc3er83xe,GATEWAY_SETTLEMENT,pay_ZZVFPY5C,2406250,INR,2026-07-08,2026-08-23T09:21:29.051Z,STRIPE SETTLEMENT: 24062.5 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_ZZVFPY5C""}",tx_299imf6kbiy
tx_bp7a0i8i9a,GATEWAY_SETTLEMENT,pay_TRPOCNSO,3536490,INR,2026-07-23,2026-08-23T18:24:45.051Z,STRIPE SETTLEMENT: 35364.9 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_TRPOCNSO""}",tx_i1z71piftuk
tx_7w63v54bips,GATEWAY_SETTLEMENT,pay_9QPBJBGB,2439407,INR,2026-08-05,2026-08-23T01:32:05.051Z,PAYPAL SETTLEMENT: 24394.07 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_9QPBJBGB""}",tx_qhyqbodcdx
tx_oxcp5vftuwa,GATEWAY_SETTLEMENT,pay_IS8Y7827,985441,INR,2026-08-14,2026-08-22T04:51:10.051Z,RAZORPAY PAYMENT: 9854.41 INR,"{""gatewayProvider"":""PAYPAL""}",
tx_tiyek5zq8u,GATEWAY_SETTLEMENT,pay_2O1OT6EI,3239386,INR,2026-07-10,2026-08-23T17:47:21.051Z,SQUARE SETTLEMENT: 32393.86 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_2O1OT6EI""}",tx_aqhsni3vytr
tx_dowadamwih4,GATEWAY_SETTLEMENT,pay_3SAEE6H2,232743,INR,2026-08-19,2026-08-23T04:34:10.051Z,RAZORPAY SETTLEMENT: 2327.43 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_3SAEE6H2""}",tx_33hu0me6a0g
tx_g13fpa6xni6,GATEWAY_SETTLEMENT,pay_72Z1XDR7,1099110,INR,2026-08-05,2026-08-23T03:07:09.051Z,PAYPAL SETTLEMENT: 10991.1 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_72Z1XDR7""}",tx_c74ghcb1mzm
tx_k4pt2imxbho,GATEWAY_SETTLEMENT,pay_6PLZN9HC,1209279,INR,2026-07-15,2026-08-22T21:24:54.051Z,SQUARE SETTLEMENT: 12092.79 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_6PLZN9HC""}",tx_edyjx51hwlh
tx_vz3fxzoob6s,GATEWAY_SETTLEMENT,pay_BCOKPPG9,4497953,INR,2026-07-10,2026-08-22T21:45:21.051Z,RAZORPAY SETTLEMENT: 44979.53 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_BCOKPPG9""}",tx_bwh3z5e1x2v
tx_8i1a1wcgn87,GATEWAY_SETTLEMENT,pay_X76SXGJL,3301973,INR,2026-07-07,2026-08-23T14:44:35.051Z,STRIPE SETTLEMENT: 33019.73 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_X76SXGJL""}",tx_ml7mbp2u5zg
