"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload"
tx_ovpnhzjmr9g,GATEWAY_SETTLEMENT,pay_WXFF45FA_3,990846,INR,2026-07-30,2026-08-26T13:29:42.634Z,GATEWAY_SPLIT_SETTLEMENT: 9908.46 INR,"{""reference"":""pay_WXFF45FA_3""}"
tx_onnmtuy2ri,GATEWAY_SETTLEMENT,pay_WXFF45FA_4,990847,INR,2026-07-30,2026-08-26T11:01:21.634Z,GATEWAY_SPLIT_SETTLEMENT: 9908.47 INR,"{""reference"":""pay_WXFF45FA_4""}"
tx_pwh6ja7jh4e,GATEWAY_SETTLEMENT,pay_FU94NH0R,478895,INR,2026-08-07,2026-08-26T17:07:04.634Z,GATEWAY_SALE: 4788.95 INR,"{""reference"":""pay_FU94NH0R""}"
tx_69ztrr7uqhd,GATEWAY_SETTLEMENT,pay_FU94NH0R-REF,-119724,INR,2026-08-07,2026-08-25T22:16:06.634Z,GATEWAY_REFUND: -1197.24 INR,"{""reference"":""pay_FU94NH0R-REF""}"
tx_gokkpmp3s96,GATEWAY_SETTLEMENT,pay_CRIFPB7B_1,679110,INR,2026-07-20,2026-08-26T00:27:49.634Z,GATEWAY_SPLIT_SETTLEMENT: 6791.1 INR,"{""reference"":""pay_CRIFPB7B_1""}"
tx_5dwvmh2o4ec,GATEWAY_SETTLEMENT,pay_CRIFPB7B_2,679110,INR,2026-07-20,2026-08-26T04:05:02.634Z,GATEWAY_SPLIT_SETTLEMENT: 6791.1 INR,"{""reference"":""pay_CRIFPB7B_2""}"
tx_wvo6c6g7ll,GATEWAY_SETTLEMENT,pay_CRIFPB7B_3,679110,INR,2026-07-20,2026-08-25T21:13:05.634Z,GATEWAY_SPLIT_SETTLEMENT: 6791.1 INR,"{""reference"":""pay_CRIFPB7B_3""}"
tx_yuvjtzepyxg,GATEWAY_SETTLEMENT,pay_CRIFPB7B_4,679110,INR,2026-07-20,2026-08-26T08:15:14.634Z,GATEWAY_SPLIT_SETTLEMENT: 6791.1 INR,"{""reference"":""pay_CRIFPB7B_4""}"
tx_grlu2u6d8df,GATEWAY_SETTLEMENT,pay_CRIFPB7B_5,679108,INR,2026-07-20,2026-08-26T04:17:58.634Z,GATEWAY_SPLIT_SETTLEMENT: 6791.08 INR,"{""reference"":""pay_CRIFPB7B_5""}"
tx_ssyhs5q57mr,GATEWAY_SETTLEMENT,pay_YMQSU75E,3967996,INR,2026-08-21,2026-08-25T20:58:31.634Z,GATEWAY_SETTLEMENT: 39679.96 INR,"{""reference"":""pay_YMQSU75E""}"
tx_ewemlpizz8,GATEWAY_SETTLEMENT,pay_J0YSXSPF,1732887,INR,2026-08-08,2026-08-26T17:40:37.634Z,GATEWAY_SETTLEMENT: 17328.87 INR,"{""reference"":""pay_J0YSXSPF""}"
tx_awa3upmyo4r,GATEWAY_SETTLEMENT,pay_XTSP77SO,157607,INR,2026-07-30,2026-08-25T22:02:39.634Z,GATEWAY_SETTLEMENT: 1576.07 INR,"{""reference"":""pay_XTSP77SO""}"
tx_gq4rzkmrurj,GATEWAY_SETTLEMENT,pay_6JVMYJHJ,1199646,INR,2026-08-13,2026-08-26T02:12:39.634Z,GATEWAY_SETTLEMENT: 11996.46 INR,"{""reference"":""pay_6JVMYJHJ""}"
tx_x594mwxy1wa,GATEWAY_SETTLEMENT,pay_A5ZTI2K3,1242717,INR,2026-07-14,2026-08-26T07:14:17.634Z,GATEWAY_SETTLEMENT: 12427.17 INR,"{""reference"":""pay_A5ZTI2K3""}"
tx_6ppls8wzm9,GATEWAY_SETTLEMENT,pay_H3H6AIVN,571567,INR,2026-08-03,2026-08-25T19:54:25.634Z,GATEWAY_SETTLEMENT: 5715.67 INR,"{""reference"":""pay_H3H6AIVN""}"
tx_75rrz6a7zw,GATEWAY_SETTLEMENT,pay_C3S3R3HX,1935575,INR,2026-08-14,2026-08-26T16:16:48.634Z,GATEWAY_SALE: 19355.75 INR,"{""reference"":""pay_C3S3R3HX""}"
tx_xgmdm9tlj4,GATEWAY_SETTLEMENT,pay_C3S3R3HX-REF,-483894,INR,2026-08-14,2026-08-26T17:26:43.634Z,GATEWAY_REFUND: -4838.94 INR,"{""reference"":""pay_C3S3R3HX-REF""}"
tx_axm69tguzr,GATEWAY_SETTLEMENT,pay_HEHVGF7P,1273769,INR,2026-08-08,2026-08-25T21:06:11.634Z,GATEWAY_SETTLEMENT: 12737.69 INR,"{""reference"":""pay_HEHVGF7P""}"
tx_2tjkegyapvk,GATEWAY_SETTLEMENT, pay_VKOWL0JD ,2740466,INR,2026-08-13,2026-08-26T01:40:14.634Z,GATEWAY_SETTLEMENT: 27404.66 INR,"{""reference"":"" pay_VKOWL0JD ""}"
tx_eq2vcx8wcoi,GATEWAY_SETTLEMENT,pay_69V0VXPH,2646317,INR,2026-07-31,2026-08-26T08:30:45.634Z,GATEWAY_SETTLEMENT: 26463.17 INR,"{""reference"":""pay_69V0VXPH""}"
tx_16pgdh24o7d,GATEWAY_SETTLEMENT,pay_4N94Y9WW_1,392752,INR,2026-08-11,2026-08-25T23:56:38.634Z,GATEWAY_SPLIT_SETTLEMENT: 3927.52 INR,"{""reference"":""pay_4N94Y9WW_1""}"
tx_cnzzdkbf4mv,GATEWAY_SETTLEMENT,pay_4N94Y9WW_2,392752,INR,2026-08-11,2026-08-26T12:09:26.634Z,GATEWAY_SPLIT_SETTLEMENT: 3927.52 INR,"{""reference"":""pay_4N94Y9WW_2""}"
tx_owalrqcbwbk,GATEWAY_SETTLEMENT,pay_4N94Y9WW_3,392751,INR,2026-08-11,2026-08-26T13:24:25.634Z,GATEWAY_SPLIT_SETTLEMENT: 3927.51 INR,"{""reference"":""pay_4N94Y9WW_3""}"
tx_k7uk7ne207,GATEWAY_SETTLEMENT,pay_VV3YEDV3,4145125,INR,2026-08-21,2026-08-26T15:51:56.634Z,GATEWAY_SETTLEMENT: 41451.25 INR,"{""reference"":""pay_VV3YEDV3""}"
tx_w5i6pqfdyxf,GATEWAY_SETTLEMENT,pay_L45GG6H3,1381185,INR,2026-08-09,2026-08-26T12:07:28.634Z,GATEWAY_SETTLEMENT: 13811.85 INR,"{""reference"":""pay_L45GG6H3""}"
tx_v285x6ln2q,GATEWAY_SETTLEMENT,pay_XAPI3J1Y,2520564,INR,2026-08-21,2026-08-26T11:25:17.634Z,GATEWAY_SETTLEMENT: 25205.64 INR,"{""reference"":""pay_XAPI3J1Y""}"
tx_ktz1cu9aki8,GATEWAY_SETTLEMENT,pay_JEUKHQEC,3144678,INR,2026-07-13,2026-08-26T02:39:37.634Z,GATEWAY_SETTLEMENT: 31446.78 INR,"{""reference"":""pay_JEUKHQEC""}"
tx_anb0wxkohlg,GATEWAY_SETTLEMENT,pay_X8XYR91B,2114941,INR,2026-08-17,2026-08-26T04:41:05.634Z,GATEWAY_SETTLEMENT: 21149.41 INR,"{""reference"":""pay_X8XYR91B""}"
tx_ga204ef6wi,GATEWAY_SETTLEMENT,pay_X5BPZ1SC,213621,INR,2026-07-23,2026-08-25T00:19:40.634Z,STRIPE PAYMENT: 2136.21 INR,"{""gatewayProvider"":""PAYPAL""}"
tx_xs6btkuqqrf,GATEWAY_SETTLEMENT,pay_I0BBY5PQ,2122869,INR,2026-08-07,2026-08-26T06:06:09.634Z,GATEWAY_SETTLEMENT: 21228.69 INR,"{""reference"":""pay_I0BBY5PQ""}"
tx_umeu3eotgp,GATEWAY_SETTLEMENT,pay_GQXBSP6H_1,849369,INR,2026-08-20,2026-08-26T15:31:21.634Z,GATEWAY_SPLIT_SETTLEMENT: 8493.69 INR,"{""reference"":""pay_GQXBSP6H_1""}"
tx_zdzcxdvdv9n,GATEWAY_SETTLEMENT,pay_GQXBSP6H_2,849369,INR,2026-08-20,2026-08-25T23:15:47.634Z,GATEWAY_SPLIT_SETTLEMENT: 8493.69 INR,"{""reference"":""pay_GQXBSP6H_2""}"
tx_78c9xas2ocq,GATEWAY_SETTLEMENT,pay_GQXBSP6H_3,849369,INR,2026-08-20,2026-08-26T12:07:36.634Z,GATEWAY_SPLIT_SETTLEMENT: 8493.69 INR,"{""reference"":""pay_GQXBSP6H_3""}"
tx_ikux85s3cto,GATEWAY_SETTLEMENT,pay_GQXBSP6H_4,849369,INR,2026-08-20,2026-08-26T13:04:53.634Z,GATEWAY_SPLIT_SETTLEMENT: 8493.69 INR,"{""reference"":""pay_GQXBSP6H_4""}"
tx_qupoq04dbe,GATEWAY_SETTLEMENT,pay_GQXBSP6H_5,849368,INR,2026-08-20,2026-08-25T19:34:06.634Z,GATEWAY_SPLIT_SETTLEMENT: 8493.68 INR,"{""reference"":""pay_GQXBSP6H_5""}"
tx_jgbzp82ajl8,GATEWAY_SETTLEMENT,pay_GPIRQA1F,3442289,INR,2026-08-03,2026-08-26T09:53:24.635Z,GATEWAY_SETTLEMENT: 34422.89 INR,"{""reference"":""pay_GPIRQA1F""}"
tx_yis9yl746jl,GATEWAY_SETTLEMENT,pay_6ZKBDXZ6,3813436,INR,2026-08-06,2026-08-24T21:03:47.635Z,PAYPAL PAYMENT: 38134.36 INR,"{""gatewayProvider"":""RAZORPAY""}"
tx_zi6hwapby6b,GATEWAY_SETTLEMENT,pay_1XU12J6S,1265484,INR,2026-08-07,2026-08-25T11:34:28.635Z,SQUARE PAYMENT: 12654.84 INR,"{""gatewayProvider"":""PAYPAL""}"
tx_isc44avcst,GATEWAY_SETTLEMENT,pay_DJ6DGICU,2946343,INR,2026-07-16,2026-08-26T14:17:47.635Z,GATEWAY_SETTLEMENT: 29463.43 INR,"{""reference"":""pay_DJ6DGICU""}"
tx_0dzpqlv6g3cb,GATEWAY_SETTLEMENT,pay_CQ5WKZWY,2943035,INR,2026-08-06,2026-08-25T13:44:25.635Z,STRIPE PAYMENT: 29430.35 INR,"{""gatewayProvider"":""BRAINTREE""}"
tx_7fs3xncj1u,GATEWAY_SETTLEMENT,pay_E9XS96CP,1057485,INR,2026-08-21,2026-08-26T18:21:04.635Z,GATEWAY_SETTLEMENT: 10574.85 INR,"{""reference"":""pay_E9XS96CP""}"
tx_nwm48smm6cg,GATEWAY_SETTLEMENT,pay_T9BC3KYP,3186162,INR,2026-07-28,2026-08-26T07:21:24.635Z,GATEWAY_SALE: 31861.62 INR,"{""reference"":""pay_T9BC3KYP""}"
tx_hol7r4ov794,GATEWAY_SETTLEMENT,pay_T9BC3KYP-REF,-796541,INR,2026-07-28,2026-08-25T21:42:15.635Z,GATEWAY_REFUND: -7965.41 INR,"{""reference"":""pay_T9BC3KYP-REF""}"
tx_vo84ya5t46b,GATEWAY_SETTLEMENT,pay_XFFS0I7F,1805066,INR,2026-07-23,2026-08-26T14:25:24.635Z,GATEWAY_SETTLEMENT: 18050.66 INR,"{""reference"":""pay_XFFS0I7F""}"
tx_vj1tdmaq09,GATEWAY_SETTLEMENT,pay_WYVIXKTE_1,33135,INR,2026-07-13,2026-08-26T16:14:10.635Z,GATEWAY_SPLIT_SETTLEMENT: 331.35 INR,"{""reference"":""pay_WYVIXKTE_1""}"
tx_s77dghkt8u,GATEWAY_SETTLEMENT,pay_WYVIXKTE_2,33135,INR,2026-07-13,2026-08-26T06:46:51.635Z,GATEWAY_SPLIT_SETTLEMENT: 331.35 INR,"{""reference"":""pay_WYVIXKTE_2""}"
tx_l0zp9wm6wqb,GATEWAY_SETTLEMENT,pay_WYVIXKTE_3,33135,INR,2026-07-13,2026-08-26T15:44:10.635Z,GATEWAY_SPLIT_SETTLEMENT: 331.35 INR,"{""reference"":""pay_WYVIXKTE_3""}"
tx_vxzwzv16j8,GATEWAY_SETTLEMENT,pay_WYVIXKTE_4,33135,INR,2026-07-13,2026-08-26T06:02:34.635Z,GATEWAY_SPLIT_SETTLEMENT: 331.35 INR,"{""reference"":""pay_WYVIXKTE_4""}"
tx_0ecorj9sth7,GATEWAY_SETTLEMENT,pay_WYVIXKTE_5,33134,INR,2026-07-13,2026-08-26T07:03:36.635Z,GATEWAY_SPLIT_SETTLEMENT: 331.34 INR,"{""reference"":""pay_WYVIXKTE_5""}"
tx_sxnyvubqmg,GATEWAY_SETTLEMENT,pay_1RV9KHYP,2929824,INR,2026-07-19,2026-08-26T05:46:05.635Z,GATEWAY_SALE: 29298.24 INR,"{""reference"":""pay_1RV9KHYP""}"
tx_ikonyydo2r,GATEWAY_SETTLEMENT,pay_1RV9KHYP-REF,-732456,INR,2026-07-19,2026-08-26T16:27:04.635Z,GATEWAY_REFUND: -7324.56 INR,"{""reference"":""pay_1RV9KHYP-REF""}"
tx_hb7jriq8lp6,GATEWAY_SETTLEMENT, pay_XY9Y4OCJ ,211053,INR,2026-08-09,2026-08-25T23:35:47.635Z,GATEWAY_SALE: 2110.53 INR,"{""reference"":"" pay_XY9Y4OCJ ""}"
tx_pizqej0xim,GATEWAY_SETTLEMENT, pay_XY9Y4OCJ -REF,-52763,INR,2026-08-09,2026-08-25T21:50:09.635Z,GATEWAY_REFUND: -527.63 INR,"{""reference"":"" pay_XY9Y4OCJ -REF""}"
tx_3z6tjb3s8x,GATEWAY_SETTLEMENT,pay_D2ZJDWSG,514783,INR,2026-07-18,2026-08-26T12:50:36.635Z,GATEWAY_SETTLEMENT: 5147.83 INR,"{""reference"":""pay_D2ZJDWSG""}"
tx_ebnhdzp8f98,GATEWAY_SETTLEMENT,pay_6J6ZTU2L,1106142,INR,2026-08-12,2026-08-25T20:51:32.635Z,GATEWAY_SALE: 11061.42 INR,"{""reference"":""pay_6J6ZTU2L""}"
tx_5m8gqsmjyed,GATEWAY_SETTLEMENT,pay_6J6ZTU2L-REF,-276536,INR,2026-08-12,2026-08-26T14:44:04.635Z,GATEWAY_REFUND: -2765.36 INR,"{""reference"":""pay_6J6ZTU2L-REF""}"
tx_ms5g4bgusf,GATEWAY_SETTLEMENT,pay_G9DB9EQD_1,144312,INR,2026-08-02,2026-08-26T00:14:55.635Z,GATEWAY_SPLIT_SETTLEMENT: 1443.12 INR,"{""reference"":""pay_G9DB9EQD_1""}"
tx_9vv336nsf88,GATEWAY_SETTLEMENT,pay_G9DB9EQD_2,144312,INR,2026-08-02,2026-08-26T13:51:18.635Z,GATEWAY_SPLIT_SETTLEMENT: 1443.12 INR,"{""reference"":""pay_G9DB9EQD_2""}"
tx_vsp5hbcut6h,GATEWAY_SETTLEMENT,pay_G9DB9EQD_3,144312,INR,2026-08-02,2026-08-26T18:24:32.635Z,GATEWAY_SPLIT_SETTLEMENT: 1443.12 INR,"{""reference"":""pay_G9DB9EQD_3""}"
tx_fi505m9770q,GATEWAY_SETTLEMENT,pay_G9DB9EQD_4,144310,INR,2026-08-02,2026-08-25T18:36:12.635Z,GATEWAY_SPLIT_SETTLEMENT: 1443.1 INR,"{""reference"":""pay_G9DB9EQD_4""}"
tx_ioaqizvs02e,GATEWAY_SETTLEMENT,pay_CSY40CRF_1,36926,INR,2026-07-31,2026-08-26T09:43:42.635Z,GATEWAY_SPLIT_SETTLEMENT: 369.26 INR,"{""reference"":""pay_CSY40CRF_1""}"
tx_0jfnh7phcf7o,GATEWAY_SETTLEMENT,pay_CSY40CRF_2,36926,INR,2026-07-31,2026-08-25T22:00:43.635Z,GATEWAY_SPLIT_SETTLEMENT: 369.26 INR,"{""reference"":""pay_CSY40CRF_2""}"
tx_a1t1046looo,GATEWAY_SETTLEMENT,pay_CSY40CRF_3,36926,INR,2026-07-31,2026-08-25T22:35:52.635Z,GATEWAY_SPLIT_SETTLEMENT: 369.26 INR,"{""reference"":""pay_CSY40CRF_3""}"
tx_hgs7yfmet1b,GATEWAY_SETTLEMENT,pay_GWJT224M,4346355,INR,2026-07-16,2026-08-26T01:56:35.635Z,GATEWAY_SETTLEMENT: 43463.55 INR,"{""reference"":""pay_GWJT224M""}"
tx_nrtgfksbu8,GATEWAY_SETTLEMENT,pay_MZDZ03LH,1065273,INR,2026-07-21,2026-08-26T00:48:25.635Z,GATEWAY_SETTLEMENT: 10652.73 INR,"{""reference"":""pay_MZDZ03LH""}"
tx_4x230nylnu3,GATEWAY_SETTLEMENT,pay_LU6XPOFY,327105,INR,2026-07-15,2026-08-26T02:32:18.635Z,GATEWAY_SETTLEMENT: 3271.05 INR,"{""reference"":""pay_LU6XPOFY""}"
tx_ntqjs4wo97t,GATEWAY_SETTLEMENT,PAY_1T0VB0OP,1369725,INR,2026-08-19,2026-08-25T19:22:55.635Z,GATEWAY_SETTLEMENT: 13697.25 INR,"{""reference"":""PAY_1T0VB0OP""}"
tx_unawdgyhm7,GATEWAY_SETTLEMENT,pay_N3A3CQCH_1,839829,INR,2026-08-09,2026-08-25T20:21:23.635Z,GATEWAY_SPLIT_SETTLEMENT: 8398.29 INR,"{""reference"":""pay_N3A3CQCH_1""}"
tx_7qke03zznv,GATEWAY_SETTLEMENT,pay_N3A3CQCH_2,839829,INR,2026-08-09,2026-08-26T11:51:37.635Z,GATEWAY_SPLIT_SETTLEMENT: 8398.29 INR,"{""reference"":""pay_N3A3CQCH_2""}"
tx_3p39iczdqth,GATEWAY_SETTLEMENT,pay_N3A3CQCH_3,839829,INR,2026-08-09,2026-08-26T11:59:14.635Z,GATEWAY_SPLIT_SETTLEMENT: 8398.29 INR,"{""reference"":""pay_N3A3CQCH_3""}"
tx_gi8vwsamjig,GATEWAY_SETTLEMENT,pay_N3A3CQCH_4,839829,INR,2026-08-09,2026-08-26T04:01:32.635Z,GATEWAY_SPLIT_SETTLEMENT: 8398.29 INR,"{""reference"":""pay_N3A3CQCH_4""}"
tx_niufibbriic,GATEWAY_SETTLEMENT,pay_N3A3CQCH_5,839831,INR,2026-08-09,2026-08-25T21:46:57.635Z,GATEWAY_SPLIT_SETTLEMENT: 8398.31 INR,"{""reference"":""pay_N3A3CQCH_5""}"
tx_u5z9adk1nv9,GATEWAY_SETTLEMENT,pay_6Q6SWSPJ,1820183,INR,2026-08-14,2026-08-25T22:53:57.635Z,GATEWAY_SETTLEMENT: 18201.83 INR,"{""reference"":""pay_6Q6SWSPJ""}"
tx_xojnnl9ncea,GATEWAY_SETTLEMENT,pay_AHXLGX7H_1,1468126,INR,2026-08-10,2026-08-26T10:30:39.635Z,GATEWAY_SPLIT_SETTLEMENT: 14681.26 INR,"{""reference"":""pay_AHXLGX7H_1""}"
tx_u261eyty5n,GATEWAY_SETTLEMENT,pay_AHXLGX7H_2,1468126,INR,2026-08-10,2026-08-25T22:47:34.635Z,GATEWAY_SPLIT_SETTLEMENT: 14681.26 INR,"{""reference"":""pay_AHXLGX7H_2""}"
tx_qk380quh5jk,GATEWAY_SETTLEMENT,pay_HVCBMKOJ,1376984,INR,2026-08-21,2026-08-25T19:46:07.635Z,GATEWAY_SETTLEMENT: 13769.84 INR,"{""reference"":""pay_HVCBMKOJ""}"
tx_eehyc9x8qk,GATEWAY_SETTLEMENT,pay_ONDSQKR6_1,2064707,INR,2026-08-12,2026-08-25T23:40:13.635Z,GATEWAY_SPLIT_SETTLEMENT: 20647.07 INR,"{""reference"":""pay_ONDSQKR6_1""}"
tx_yc20el2d00s,GATEWAY_SETTLEMENT,pay_ONDSQKR6_2,2064706,INR,2026-08-12,2026-08-26T08:59:49.635Z,GATEWAY_SPLIT_SETTLEMENT: 20647.06 INR,"{""reference"":""pay_ONDSQKR6_2""}"
tx_atgcyz0z3yk,GATEWAY_SETTLEMENT,pay_RPYXJWMK_1,767335,INR,2026-07-24,2026-08-26T13:26:10.635Z,GATEWAY_SPLIT_SETTLEMENT: 7673.35 INR,"{""reference"":""pay_RPYXJWMK_1""}"
tx_9ww7d4fthb,GATEWAY_SETTLEMENT,pay_RPYXJWMK_2,767335,INR,2026-07-24,2026-08-25T21:58:27.635Z,GATEWAY_SPLIT_SETTLEMENT: 7673.35 INR,"{""reference"":""pay_RPYXJWMK_2""}"
tx_6yfb1czvhmv,GATEWAY_SETTLEMENT,pay_RPYXJWMK_3,767335,INR,2026-07-24,2026-08-26T07:54:31.635Z,GATEWAY_SPLIT_SETTLEMENT: 7673.35 INR,"{""reference"":""pay_RPYXJWMK_3""}"
tx_o01kg936rpg,GATEWAY_SETTLEMENT,pay_RPYXJWMK_4,767336,INR,2026-07-24,2026-08-26T13:13:48.635Z,GATEWAY_SPLIT_SETTLEMENT: 7673.36 INR,"{""reference"":""pay_RPYXJWMK_4""}"
tx_loj3c157f9r,GATEWAY_SETTLEMENT,pay_C2R4EOS5,2262841,INR,2026-08-17,2026-08-25T19:07:26.635Z,GATEWAY_SETTLEMENT: 22628.41 INR,"{""reference"":""pay_C2R4EOS5""}"
tx_kp6u1qapd18,GATEWAY_SETTLEMENT,pay_3H6CPDT7_1,264651,INR,2026-08-21,2026-08-26T04:17:25.635Z,GATEWAY_SPLIT_SETTLEMENT: 2646.51 INR,"{""reference"":""pay_3H6CPDT7_1""}"
tx_7o8xdmdxjjk,GATEWAY_SETTLEMENT,pay_3H6CPDT7_2,264650,INR,2026-08-21,2026-08-26T16:18:44.635Z,GATEWAY_SPLIT_SETTLEMENT: 2646.5 INR,"{""reference"":""pay_3H6CPDT7_2""}"
tx_69jlh3eww9k,GATEWAY_SETTLEMENT,pay_ZXUKQHV1,1683401,INR,2026-07-20,2026-08-26T09:29:22.635Z,GATEWAY_SALE: 16834.01 INR,"{""reference"":""pay_ZXUKQHV1""}"
tx_pm41eitv5bg,GATEWAY_SETTLEMENT,pay_ZXUKQHV1-REF,-420850,INR,2026-07-20,2026-08-26T03:24:09.635Z,GATEWAY_REFUND: -4208.5 INR,"{""reference"":""pay_ZXUKQHV1-REF""}"
tx_ehj1wmk77u,GATEWAY_SETTLEMENT,pay_DETRGECR,3501578,INR,2026-07-26,2026-08-26T14:09:58.635Z,GATEWAY_SETTLEMENT: 35015.78 INR,"{""reference"":""pay_DETRGECR""}"
tx_fzeddn2i3l,GATEWAY_SETTLEMENT,pay_TLY5O0UQ,2905066,INR,2026-07-24,2026-08-25T20:56:01.635Z,GATEWAY_SALE: 29050.66 INR,"{""reference"":""pay_TLY5O0UQ""}"
tx_251cq17pgu6,GATEWAY_SETTLEMENT,pay_TLY5O0UQ-REF,-726267,INR,2026-07-24,2026-08-26T12:19:45.635Z,GATEWAY_REFUND: -7262.67 INR,"{""reference"":""pay_TLY5O0UQ-REF""}"
tx_rj4wz92ivy8,GATEWAY_SETTLEMENT,pay_TOK0R1JP_1,1121656,INR,2026-08-06,2026-08-26T17:42:32.635Z,GATEWAY_SPLIT_SETTLEMENT: 11216.56 INR,"{""reference"":""pay_TOK0R1JP_1""}"
tx_ztfhhxcywl,GATEWAY_SETTLEMENT,pay_TOK0R1JP_2,1121655,INR,2026-08-06,2026-08-26T00:14:43.635Z,GATEWAY_SPLIT_SETTLEMENT: 11216.55 INR,"{""reference"":""pay_TOK0R1JP_2""}"
tx_p991nnlyut,GATEWAY_SETTLEMENT,pay_HSITH78A,3463446,INR,2026-08-13,2026-08-26T09:40:23.635Z,GATEWAY_SETTLEMENT: 34634.46 INR,"{""reference"":""pay_HSITH78A""}"
tx_n0rzxw2wdp,GATEWAY_SETTLEMENT,pay_XKNSEW3P_1,629594,INR,2026-07-28,2026-08-26T10:46:50.635Z,GATEWAY_SPLIT_SETTLEMENT: 6295.94 INR,"{""reference"":""pay_XKNSEW3P_1""}"
tx_ytvn733c0je,GATEWAY_SETTLEMENT,pay_XKNSEW3P_2,629594,INR,2026-07-28,2026-08-26T08:37:59.635Z,GATEWAY_SPLIT_SETTLEMENT: 6295.94 INR,"{""reference"":""pay_XKNSEW3P_2""}"
tx_unnp2bmg1sb,GATEWAY_SETTLEMENT,pay_XKNSEW3P_3,629594,INR,2026-07-28,2026-08-26T08:16:05.635Z,GATEWAY_SPLIT_SETTLEMENT: 6295.94 INR,"{""reference"":""pay_XKNSEW3P_3""}"
tx_zn94crd0lhh,GATEWAY_SETTLEMENT,pay_XKNSEW3P_4,629594,INR,2026-07-28,2026-08-26T09:57:03.635Z,GATEWAY_SPLIT_SETTLEMENT: 6295.94 INR,"{""reference"":""pay_XKNSEW3P_4""}"
tx_0fps4v0mwk5o,GATEWAY_SETTLEMENT,pay_ZMD98F0J,3792847,INR,2026-08-17,2026-08-25T21:22:53.635Z,GATEWAY_SETTLEMENT: 37928.47 INR,"{""reference"":""pay_ZMD98F0J""}"
tx_1dmri7g092h,GATEWAY_SETTLEMENT,pay_T5SBUNP0,2140626,INR,2026-08-22,2026-08-25T21:57:32.635Z,GATEWAY_SETTLEMENT: 21406.26 INR,"{""reference"":""pay_T5SBUNP0""}"
tx_wxey53dmir8,GATEWAY_SETTLEMENT,pay_BFVIHST3,4446924,INR,2026-08-02,2026-08-26T02:08:38.635Z,GATEWAY_SETTLEMENT: 44469.24 INR,"{""reference"":""pay_BFVIHST3""}"
tx_p3wxqmdvpxl,GATEWAY_SETTLEMENT,pay_1UAL47K3,2861284,INR,2026-07-20,2026-08-26T04:30:40.635Z,GATEWAY_SETTLEMENT: 28612.84 INR,"{""reference"":""pay_1UAL47K3""}"
tx_7tvn5r45m1o,GATEWAY_SETTLEMENT,pay_3TYURETB,1593294,INR,2026-08-21,2026-08-25T22:54:43.636Z,GATEWAY_SALE: 15932.94 INR,"{""reference"":""pay_3TYURETB""}"
tx_11upa8h9s1wh,GATEWAY_SETTLEMENT,pay_3TYURETB-REF,-398324,INR,2026-08-21,2026-08-26T17:49:28.636Z,GATEWAY_REFUND: -3983.24 INR,"{""reference"":""pay_3TYURETB-REF""}"
tx_mvqxntdxb1,GATEWAY_SETTLEMENT,pay_8AR65BAK,3322527,INR,2026-07-21,2026-08-25T21:47:01.636Z,GATEWAY_SETTLEMENT: 33225.27 INR,"{""reference"":""pay_8AR65BAK""}"
tx_6swmkz3mknu,GATEWAY_SETTLEMENT,pay_MM1URBVD_1,499261,INR,2026-07-20,2026-08-26T14:07:36.636Z,GATEWAY_SPLIT_SETTLEMENT: 4992.61 INR,"{""reference"":""pay_MM1URBVD_1""}"
tx_2r0ylf9kfce,GATEWAY_SETTLEMENT,pay_MM1URBVD_2,499261,INR,2026-07-20,2026-08-25T21:48:01.636Z,GATEWAY_SPLIT_SETTLEMENT: 4992.61 INR,"{""reference"":""pay_MM1URBVD_2""}"
tx_jvi6ourjge,GATEWAY_SETTLEMENT,pay_MM1URBVD_3,499261,INR,2026-07-20,2026-08-25T18:55:09.636Z,GATEWAY_SPLIT_SETTLEMENT: 4992.61 INR,"{""reference"":""pay_MM1URBVD_3""}"
tx_bfi982ven2r,GATEWAY_SETTLEMENT,pay_MM1URBVD_4,499259,INR,2026-07-20,2026-08-26T05:57:27.636Z,GATEWAY_SPLIT_SETTLEMENT: 4992.59 INR,"{""reference"":""pay_MM1URBVD_4""}"
tx_yld5dbkkss7,GATEWAY_SETTLEMENT,pay_6IV028EX,4256589,INR,2026-07-13,2026-08-26T13:07:06.636Z,GATEWAY_SETTLEMENT: 42565.89 INR,"{""reference"":""pay_6IV028EX""}"
tx_n1s9l6qbwe,GATEWAY_SETTLEMENT,pay_QMWJ4U5A,1226288,INR,2026-08-05,2026-08-26T11:57:10.636Z,GATEWAY_SETTLEMENT: 12262.88 INR,"{""reference"":""pay_QMWJ4U5A""}"
tx_3xoep0uolni,GATEWAY_SETTLEMENT,pay_17S7LCBW_1,1471906,INR,2026-07-21,2026-08-25T23:38:10.636Z,GATEWAY_SPLIT_SETTLEMENT: 14719.06 INR,"{""reference"":""pay_17S7LCBW_1""}"
tx_nnanlml7a6,GATEWAY_SETTLEMENT,pay_17S7LCBW_2,1471905,INR,2026-07-21,2026-08-26T12:54:47.636Z,GATEWAY_SPLIT_SETTLEMENT: 14719.05 INR,"{""reference"":""pay_17S7LCBW_2""}"
