"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload"
tx_y06a122fwia,MERCHANT_LEDGER,ORD-LC4PLS3S-1,1066375,INR,2026-07-31,2026-08-23T07:38:28.995Z,MERCHANT_LEDGER_SPLIT: 10663.75 INR,"{""reference"":""ORD-LC4PLS3S-1""}"
tx_uuq1qgjnlwq,MERCHANT_LEDGER,ORD-LC4PLS3S-2,1066375,INR,2026-07-31,2026-08-23T17:23:23.995Z,MERCHANT_LEDGER_SPLIT: 10663.75 INR,"{""reference"":""ORD-LC4PLS3S-2""}"
tx_mws9mks938,MERCHANT_LEDGER,ORD-LC4PLS3S-3,1066375,INR,2026-07-31,2026-08-22T22:04:47.995Z,MERCHANT_LEDGER_SPLIT: 10663.75 INR,"{""reference"":""ORD-LC4PLS3S-3""}"
tx_9elmlffpnfh,MERCHANT_LEDGER,ORD-LC4PLS3S-4,1066375,INR,2026-07-31,2026-08-22T22:07:01.995Z,MERCHANT_LEDGER_SPLIT: 10663.75 INR,"{""reference"":""ORD-LC4PLS3S-4""}"
tx_41w3wsn13s2,MERCHANT_LEDGER,ORD-RQ41LFDM,2012825,INR,2026-08-16,2026-08-23T03:10:15.995Z,MERCHANT_INVOICE: 20128.25 INR,"{""reference"":""ORD-RQ41LFDM""}"
tx_5rm7lotw3p8,MERCHANT_LEDGER,ORD-IF5XLYJY,1588814,INR,2026-08-11,2026-08-23T14:45:26.995Z,MERCHANT_INVOICE: 15888.14 INR,"{""reference"":""ORD-IF5XLYJY""}"
tx_nfberg5nrt,MERCHANT_LEDGER,ORD-ISMFATWQ-1,369411,INR,2026-07-18,2026-08-23T16:10:19.995Z,MERCHANT_LEDGER_SPLIT: 3694.11 INR,"{""reference"":""ORD-ISMFATWQ-1""}"
tx_dfuoy4b5pom,MERCHANT_LEDGER,ORD-ISMFATWQ-2,369411,INR,2026-07-18,2026-08-23T00:48:53.995Z,MERCHANT_LEDGER_SPLIT: 3694.11 INR,"{""reference"":""ORD-ISMFATWQ-2""}"
tx_xz9687tlos9,MERCHANT_LEDGER,ORD-ISMFATWQ-3,369411,INR,2026-07-18,2026-08-23T13:00:46.995Z,MERCHANT_LEDGER_SPLIT: 3694.11 INR,"{""reference"":""ORD-ISMFATWQ-3""}"
tx_n5p34adq9m,MERCHANT_LEDGER,ORD-ISMFATWQ-4,369411,INR,2026-07-18,2026-08-23T07:58:47.995Z,MERCHANT_LEDGER_SPLIT: 3694.11 INR,"{""reference"":""ORD-ISMFATWQ-4""}"
tx_f0njwjxc2nl,MERCHANT_LEDGER,ORD-ISMFATWQ-5,369411,INR,2026-07-18,2026-08-23T14:33:09.995Z,MERCHANT_LEDGER_SPLIT: 3694.11 INR,"{""reference"":""ORD-ISMFATWQ-5""}"
tx_ro9a7ty7ope,MERCHANT_LEDGER,ORD-LZJ765TL,2518871,INR,2026-07-07,2026-08-23T14:52:49.995Z,MERCHANT_INVOICE: 25188.71 INR,"{""reference"":""ORD-LZJ765TL""}"
tx_rrl2jqwfc3s,MERCHANT_LEDGER,ORD-J3FDVTBV,892994,INR,2026-07-06,2026-08-23T09:00:25.995Z,MERCHANT_INVOICE: 8929.94 INR,"{""reference"":""ORD-J3FDVTBV""}"
tx_ec0jrf44fdc,MERCHANT_LEDGER,ORD-1L3ZZ4WB,3077511,INR,2026-07-06,2026-08-23T05:40:15.995Z,MERCHANT_INVOICE: 30775.11 INR,"{""reference"":""ORD-1L3ZZ4WB""}"
tx_lo9qgrpiuvs,MERCHANT_LEDGER,ORD-6IU11G17,1265554,INR,2026-07-25,2026-08-22T20:41:55.995Z,MERCHANT_INVOICE: 12655.54 INR,"{""reference"":""ORD-6IU11G17""}"
tx_02i24jqi38up,MERCHANT_LEDGER,ORD-4JGIN952,684259,INR,2026-07-19,2026-08-23T03:40:17.995Z,MERCHANT_INVOICE: 6842.59 INR,"{""reference"":""ORD-4JGIN952""}"
tx_26znmygughc,MERCHANT_LEDGER,ORD-9HEAP62U-1,161897,INR,2026-08-13,2026-08-23T08:54:10.995Z,MERCHANT_LEDGER_SPLIT: 1618.97 INR,"{""reference"":""ORD-9HEAP62U-1""}"
tx_r50ximnqt9,MERCHANT_LEDGER,ORD-9HEAP62U-2,161897,INR,2026-08-13,2026-08-23T05:20:51.995Z,MERCHANT_LEDGER_SPLIT: 1618.97 INR,"{""reference"":""ORD-9HEAP62U-2""}"
tx_zajhyl7xgdr,MERCHANT_LEDGER,ORD-9HEAP62U-3,161897,INR,2026-08-13,2026-08-23T11:53:01.995Z,MERCHANT_LEDGER_SPLIT: 1618.97 INR,"{""reference"":""ORD-9HEAP62U-3""}"
tx_f17vemus1s5,MERCHANT_LEDGER,ORD-0LQBDOVU,4293483,INR,2026-08-19,2026-08-23T00:56:58.995Z,MERCHANT_INVOICE: 42934.83 INR,"{""reference"":""ORD-0LQBDOVU""}"
tx_oxas3xj4ycf,MERCHANT_LEDGER,ORD-8H3E5HTP-1,60895,INR,2026-08-09,2026-08-23T14:08:16.995Z,MERCHANT_LEDGER_SPLIT: 608.95 INR,"{""reference"":""ORD-8H3E5HTP-1""}"
tx_2brb0evkh83,MERCHANT_LEDGER,ORD-8H3E5HTP-2,60895,INR,2026-08-09,2026-08-22T19:42:17.995Z,MERCHANT_LEDGER_SPLIT: 608.95 INR,"{""reference"":""ORD-8H3E5HTP-2""}"
tx_dvk34f1fhyv,MERCHANT_LEDGER,ORD-8H3E5HTP-3,60895,INR,2026-08-09,2026-08-23T17:37:02.995Z,MERCHANT_LEDGER_SPLIT: 608.95 INR,"{""reference"":""ORD-8H3E5HTP-3""}"
tx_7jo7o6stgvt,MERCHANT_LEDGER,ORD-8H3E5HTP-4,60895,INR,2026-08-09,2026-08-23T12:44:01.995Z,MERCHANT_LEDGER_SPLIT: 608.95 INR,"{""reference"":""ORD-8H3E5HTP-4""}"
tx_4wq6fj1k4s9,MERCHANT_LEDGER,ORD-8H3E5HTP-5,60895,INR,2026-08-09,2026-08-23T04:27:13.995Z,MERCHANT_LEDGER_SPLIT: 608.95 INR,"{""reference"":""ORD-8H3E5HTP-5""}"
tx_zzme7bd5chf,MERCHANT_LEDGER,ORD-C09T3RQT,3690827,INR,2026-07-08,2026-08-22T19:15:55.995Z,MERCHANT_INVOICE: 36908.27 INR,"{""reference"":""ORD-C09T3RQT""}"
tx_xrerfg6gqrc,MERCHANT_LEDGER,ORD-4AVRJHLF,3612202,INR,2026-08-14,2026-08-23T00:12:17.995Z,MERCHANT_INVOICE: 36122.02 INR,"{""reference"":""ORD-4AVRJHLF""}"
tx_ca9watfgkpa,MERCHANT_LEDGER,ORD-EATWR1ZB,848231,INR,2026-07-21,2026-08-23T00:46:22.995Z,MERCHANT_INVOICE: 8482.31 INR,"{""reference"":""ORD-EATWR1ZB""}"
tx_0f73s9tl8z8q,MERCHANT_LEDGER,ORD-N61QQA82,2090970,INR,2026-08-16,2026-08-23T03:11:47.995Z,MERCHANT_INVOICE: 20909.7 INR,"{""reference"":""ORD-N61QQA82""}"
tx_luvqwtvmitj,MERCHANT_LEDGER,ORD-F95YGCGD-1,869587,INR,2026-07-06,2026-08-23T12:01:00.995Z,MERCHANT_LEDGER_SPLIT: 8695.87 INR,"{""reference"":""ORD-F95YGCGD-1""}"
tx_wcp7hzo07ep,MERCHANT_LEDGER,ORD-F95YGCGD-2,869587,INR,2026-07-06,2026-08-22T21:51:05.995Z,MERCHANT_LEDGER_SPLIT: 8695.87 INR,"{""reference"":""ORD-F95YGCGD-2""}"
tx_rganafinf9l,MERCHANT_LEDGER,ORD-F95YGCGD-3,869587,INR,2026-07-06,2026-08-22T20:08:48.995Z,MERCHANT_LEDGER_SPLIT: 8695.87 INR,"{""reference"":""ORD-F95YGCGD-3""}"
tx_zgpgpobhc9,MERCHANT_LEDGER,ORD-F95YGCGD-4,869587,INR,2026-07-06,2026-08-23T06:24:22.995Z,MERCHANT_LEDGER_SPLIT: 8695.87 INR,"{""reference"":""ORD-F95YGCGD-4""}"
tx_cerxh3xfwxo,MERCHANT_LEDGER,ORD-F95YGCGD-5,869589,INR,2026-07-06,2026-08-23T07:47:58.995Z,MERCHANT_LEDGER_SPLIT: 8695.89 INR,"{""reference"":""ORD-F95YGCGD-5""}"
tx_8axjgjtyf1n,MERCHANT_LEDGER,ORD-B374ZGAO,828156,INR,2026-07-13,2026-08-23T02:38:30.995Z,MERCHANT_INVOICE: 8281.56 INR,"{""reference"":""ORD-B374ZGAO""}"
tx_ezip0m5n2pb,MERCHANT_LEDGER,ORD-VGEGWVRS,1265053,INR,2026-08-02,2026-08-23T11:19:21.995Z,MERCHANT_INVOICE: 12650.53 INR,"{""reference"":""ORD-VGEGWVRS""}"
tx_74g64dwx44,MERCHANT_LEDGER,ORD-XM30UEQC,2778907,INR,2026-07-16,2026-08-23T08:03:28.995Z,MERCHANT_INVOICE: 27789.07 INR,"{""reference"":""ORD-XM30UEQC""}"
tx_47ozg7ieu0x,MERCHANT_LEDGER,ORD-POIL0INF,1495589,INR,2026-08-15,2026-08-23T14:38:52.995Z,MERCHANT_INVOICE: 14955.89 INR,"{""reference"":""ORD-POIL0INF""}"
tx_63e3pr23ffs,MERCHANT_LEDGER,ORD-D61K4FLL-1,769705,INR,2026-08-17,2026-08-22T22:22:35.995Z,MERCHANT_LEDGER_SPLIT: 7697.05 INR,"{""reference"":""ORD-D61K4FLL-1""}"
tx_fb8lm0q2kfe,MERCHANT_LEDGER,ORD-D61K4FLL-2,769705,INR,2026-08-17,2026-08-23T15:10:02.995Z,MERCHANT_LEDGER_SPLIT: 7697.05 INR,"{""reference"":""ORD-D61K4FLL-2""}"
tx_edg1g0d8g,MERCHANT_LEDGER,ORD-D61K4FLL-3,769705,INR,2026-08-17,2026-08-23T09:05:12.995Z,MERCHANT_LEDGER_SPLIT: 7697.05 INR,"{""reference"":""ORD-D61K4FLL-3""}"
tx_bcwt7cga8gm,MERCHANT_LEDGER,ORD-D61K4FLL-4,769706,INR,2026-08-17,2026-08-23T13:02:02.995Z,MERCHANT_LEDGER_SPLIT: 7697.06 INR,"{""reference"":""ORD-D61K4FLL-4""}"
tx_sjjmbju6dxm,MERCHANT_LEDGER,ORD-Z62XVYVP-1,263692,INR,2026-08-02,2026-08-23T10:27:16.995Z,MERCHANT_LEDGER_SPLIT: 2636.92 INR,"{""reference"":""ORD-Z62XVYVP-1""}"
tx_u4yx2vmt4c,MERCHANT_LEDGER,ORD-Z62XVYVP-2,263692,INR,2026-08-02,2026-08-23T02:46:26.995Z,MERCHANT_LEDGER_SPLIT: 2636.92 INR,"{""reference"":""ORD-Z62XVYVP-2""}"
tx_6amf3t6t1h,MERCHANT_LEDGER,ORD-Z62XVYVP-3,263693,INR,2026-08-02,2026-08-22T22:14:07.995Z,MERCHANT_LEDGER_SPLIT: 2636.93 INR,"{""reference"":""ORD-Z62XVYVP-3""}"
tx_jm6z1fzd3lb,MERCHANT_LEDGER,ORD-E13Y7FMP,866481,INR,2026-07-08,2026-08-23T04:18:34.995Z,MERCHANT_INVOICE: 8664.81 INR,"{""reference"":""ORD-E13Y7FMP""}"
tx_ti5j5t9xmci,MERCHANT_LEDGER,ORD-J6TW8Q7X,4448249,INR,2026-08-05,2026-08-23T03:33:58.995Z,MERCHANT_INVOICE: 44482.49 INR,"{""reference"":""ORD-J6TW8Q7X""}"
tx_tceked78lj,MERCHANT_LEDGER,ORD-DS1JP7MI,3872413,INR,2026-08-10,2026-08-22T21:58:21.995Z,MERCHANT_INVOICE: 38724.13 INR,"{""reference"":""ORD-DS1JP7MI""}"
tx_axyfaw26m4t,MERCHANT_LEDGER,ORD-M7ANTIPU,3224663,INR,2026-07-08,2026-08-22T22:38:06.995Z,MERCHANT_INVOICE: 32246.63 INR,"{""reference"":""ORD-M7ANTIPU""}"
tx_zrqa887xqx,MERCHANT_LEDGER,ORD-VGPWG5SU,2790457,INR,2026-07-10,2026-08-23T15:02:59.995Z,MERCHANT_INVOICE: 27904.57 INR,"{""reference"":""ORD-VGPWG5SU""}"
tx_ef4a0zdwygj,MERCHANT_LEDGER,ORD-H5I8I8OQ,3121101,INR,2026-07-11,2026-08-23T01:21:11.995Z,MERCHANT_INVOICE: 31211.01 INR,"{""reference"":""ORD-H5I8I8OQ""}"
tx_7v0wame3ykn,MERCHANT_LEDGER,ORD-Z2U251FZ-1,1406473,INR,2026-07-25,2026-08-23T00:31:55.995Z,MERCHANT_LEDGER_SPLIT: 14064.73 INR,"{""reference"":""ORD-Z2U251FZ-1""}"
tx_qg5p6qrbji8,MERCHANT_LEDGER,ORD-Z2U251FZ-2,1406473,INR,2026-07-25,2026-08-23T09:31:01.995Z,MERCHANT_LEDGER_SPLIT: 14064.73 INR,"{""reference"":""ORD-Z2U251FZ-2""}"
tx_xw9t11vswjk,MERCHANT_LEDGER,ORD-F9X2PAJL,817296,INR,2026-07-21,2026-08-23T07:51:54.995Z,MERCHANT_INVOICE: 8172.96 INR,"{""reference"":""ORD-F9X2PAJL""}"
tx_ldmbeper0mg,MERCHANT_LEDGER,ORD-OJKZ6PJQ,2856751,INR,2026-08-12,2026-08-23T13:50:52.995Z,MERCHANT_INVOICE: 28567.51 INR,"{""reference"":""ORD-OJKZ6PJQ""}"
tx_6htpp87kv48,MERCHANT_LEDGER,ORD-8O5WN7P8,1584706,INR,2026-08-05,2026-08-23T13:44:22.995Z,MERCHANT_INVOICE: 15847.06 INR,"{""reference"":""ORD-8O5WN7P8""}"
tx_4v7pa97e7ls,MERCHANT_LEDGER,ORD-WQDCDXYH,3886066,INR,2026-07-25,2026-08-23T17:33:26.995Z,MERCHANT_INVOICE: 38860.66 INR,"{""reference"":""ORD-WQDCDXYH""}"
tx_9gja94xr7g6,MERCHANT_LEDGER,ORD-AORQFXW3,1846607,INR,2026-07-16,2026-08-22T19:25:54.995Z,MERCHANT_INVOICE: 18466.07 INR,"{""reference"":""ORD-AORQFXW3""}"
tx_mwb0s3qcc2,MERCHANT_LEDGER,ORD-P18B802A,1267459,INR,2026-08-06,2026-08-23T06:04:58.995Z,MERCHANT_INVOICE: 12674.59 INR,"{""reference"":""ORD-P18B802A""}"
tx_xanq8s7ee3,MERCHANT_LEDGER,ORD-VJOZRRU0,2706434,INR,2026-07-08,2026-08-23T08:20:27.995Z,MERCHANT_INVOICE: 27064.34 INR,"{""reference"":""ORD-VJOZRRU0""}"
tx_39y6ilq12qz,MERCHANT_LEDGER,ORD-MREHVDMP,439618,INR,2026-08-04,2026-08-23T17:20:55.995Z,MERCHANT_INVOICE: 4396.18 INR,"{""reference"":""ORD-MREHVDMP""}"
tx_ec2wyuq0gm,MERCHANT_LEDGER,ORD-3S5M6VVZ,285986,INR,2026-07-06,2026-08-23T01:46:46.995Z,MERCHANT_INVOICE: 2859.86 INR,"{""reference"":""ORD-3S5M6VVZ""}"
tx_th62a2g19m,MERCHANT_LEDGER,ORD-HOPMBSFA-1,1051489,INR,2026-08-16,2026-08-22T18:58:01.995Z,MERCHANT_LEDGER_SPLIT: 10514.89 INR,"{""reference"":""ORD-HOPMBSFA-1""}"
tx_sjovau1f56,MERCHANT_LEDGER,ORD-HOPMBSFA-2,1051489,INR,2026-08-16,2026-08-23T10:53:19.995Z,MERCHANT_LEDGER_SPLIT: 10514.89 INR,"{""reference"":""ORD-HOPMBSFA-2""}"
tx_oj4dgdmpfu,MERCHANT_LEDGER,ORD-HOPMBSFA-3,1051488,INR,2026-08-16,2026-08-22T21:07:01.995Z,MERCHANT_LEDGER_SPLIT: 10514.88 INR,"{""reference"":""ORD-HOPMBSFA-3""}"
tx_ldo71ztprtm,MERCHANT_LEDGER,ORD-YR863JO9-1,972871,INR,2026-08-04,2026-08-23T02:12:37.995Z,MERCHANT_LEDGER_SPLIT: 9728.71 INR,"{""reference"":""ORD-YR863JO9-1""}"
tx_lvfnydv0og,MERCHANT_LEDGER,ORD-YR863JO9-2,972871,INR,2026-08-04,2026-08-23T02:46:43.995Z,MERCHANT_LEDGER_SPLIT: 9728.71 INR,"{""reference"":""ORD-YR863JO9-2""}"
tx_nwf21nhuk1a,MERCHANT_LEDGER,ORD-YR863JO9-3,972872,INR,2026-08-04,2026-08-23T09:44:05.995Z,MERCHANT_LEDGER_SPLIT: 9728.72 INR,"{""reference"":""ORD-YR863JO9-3""}"
tx_ao11npgi1w,MERCHANT_LEDGER,ORD-9045WJ95,1313142,INR,2026-07-14,2026-08-23T11:29:42.995Z,MERCHANT_INVOICE: 13131.42 INR,"{""reference"":""ORD-9045WJ95""}"
tx_gzx7i2jpdbt,MERCHANT_LEDGER,ORD-VUKF3EZW,2512073,INR,2026-08-05,2026-08-23T10:13:23.995Z,MERCHANT_INVOICE: 25120.73 INR,"{""reference"":""ORD-VUKF3EZW""}"
tx_beuenjyvxc,MERCHANT_LEDGER,ORD-9CSKP3XW,844387,INR,2026-07-30,2026-08-23T12:56:17.995Z,MERCHANT_INVOICE: 8443.87 INR,"{""reference"":""ORD-9CSKP3XW""}"
tx_avtzd46am2w,MERCHANT_LEDGER,ORD-B27XGBN9,1918444,INR,2026-07-13,2026-08-23T14:01:27.995Z,MERCHANT_INVOICE: 19184.44 INR,"{""reference"":""ORD-B27XGBN9""}"
tx_i9d8zltyrm,MERCHANT_LEDGER,ORD-HECIH9FO,2709644,INR,2026-07-18,2026-08-23T15:45:38.995Z,MERCHANT_INVOICE: 27096.44 INR,"{""reference"":""ORD-HECIH9FO""}"
tx_ehi46pynfz6,MERCHANT_LEDGER,ORD-365IJZPS,2753851,INR,2026-08-06,2026-08-23T00:21:19.995Z,MERCHANT_INVOICE: 27538.51 INR,"{""reference"":""ORD-365IJZPS""}"
tx_7prwddtsgzr,MERCHANT_LEDGER,ORD-4I6XQA9Y,1359410,INR,2026-08-12,2026-08-23T14:00:03.995Z,MERCHANT_INVOICE: 13594.1 INR,"{""reference"":""ORD-4I6XQA9Y""}"
tx_uutsv7lwdf,MERCHANT_LEDGER,ORD-KQQICCXE,1914548,INR,2026-07-10,2026-08-23T02:22:17.995Z,MERCHANT_INVOICE: 19145.48 INR,"{""reference"":""ORD-KQQICCXE""}"
tx_gjawpurkfol,MERCHANT_LEDGER,ORD-DCCXNX8W-1,864942,INR,2026-08-02,2026-08-23T08:40:38.995Z,MERCHANT_LEDGER_SPLIT: 8649.42 INR,"{""reference"":""ORD-DCCXNX8W-1""}"
tx_jcxhp4aibce,MERCHANT_LEDGER,ORD-DCCXNX8W-2,864942,INR,2026-08-02,2026-08-23T16:46:03.995Z,MERCHANT_LEDGER_SPLIT: 8649.42 INR,"{""reference"":""ORD-DCCXNX8W-2""}"
tx_bhjf8qili6,MERCHANT_LEDGER,ORD-DCCXNX8W-3,864943,INR,2026-08-02,2026-08-23T00:06:20.995Z,MERCHANT_LEDGER_SPLIT: 8649.43 INR,"{""reference"":""ORD-DCCXNX8W-3""}"
tx_73vyocyiay,MERCHANT_LEDGER,ORD-O5Z958WM,2381371,INR,2026-07-28,2026-08-23T00:47:35.995Z,MERCHANT_INVOICE: 23813.71 INR,"{""reference"":""ORD-O5Z958WM""}"
tx_i9wnutj5kj,MERCHANT_LEDGER,ORD-Q1I5XM7C-1,373874,INR,2026-07-07,2026-08-23T07:39:07.995Z,MERCHANT_LEDGER_SPLIT: 3738.74 INR,"{""reference"":""ORD-Q1I5XM7C-1""}"
tx_7yxljlldzeg,MERCHANT_LEDGER,ORD-Q1I5XM7C-2,373874,INR,2026-07-07,2026-08-23T10:34:35.995Z,MERCHANT_LEDGER_SPLIT: 3738.74 INR,"{""reference"":""ORD-Q1I5XM7C-2""}"
tx_vnluf8vwvf,MERCHANT_LEDGER,ORD-Q1I5XM7C-3,373874,INR,2026-07-07,2026-08-22T19:48:38.995Z,MERCHANT_LEDGER_SPLIT: 3738.74 INR,"{""reference"":""ORD-Q1I5XM7C-3""}"
tx_xll5o1517n,MERCHANT_LEDGER,ORD-Q1I5XM7C-4,373874,INR,2026-07-07,2026-08-22T23:08:50.995Z,MERCHANT_LEDGER_SPLIT: 3738.74 INR,"{""reference"":""ORD-Q1I5XM7C-4""}"
tx_fag2suddgln,MERCHANT_LEDGER,ORD-Q1I5XM7C-5,373875,INR,2026-07-07,2026-08-23T14:57:54.995Z,MERCHANT_LEDGER_SPLIT: 3738.75 INR,"{""reference"":""ORD-Q1I5XM7C-5""}"
tx_3lr28gocdhe,MERCHANT_LEDGER,ORD-CWZWLIRO,2073976,INR,2026-07-16,2026-08-22T18:46:32.995Z,MERCHANT_INVOICE: 20739.76 INR,"{""reference"":""ORD-CWZWLIRO""}"
tx_9utggawqn77,MERCHANT_LEDGER,ORD-CL5S52V8,1071141,INR,2026-07-09,2026-08-23T04:42:25.995Z,MERCHANT_INVOICE: 10711.41 INR,"{""reference"":""ORD-CL5S52V8""}"
tx_l16a33teu5a,MERCHANT_LEDGER,ORD-EZ6XYKEO,4280666,INR,2026-08-05,2026-08-23T13:17:28.995Z,MERCHANT_INVOICE: 42806.66 INR,"{""reference"":""ORD-EZ6XYKEO""}"
tx_45pqfolzj2,MERCHANT_LEDGER,ORD-NTFQJ7NT,750798,INR,2026-07-13,2026-08-23T10:23:50.995Z,MERCHANT_INVOICE: 7507.98 INR,"{""reference"":""ORD-NTFQJ7NT""}"
tx_k6uulxyuu5,MERCHANT_LEDGER,ORD-Z9BFMCQV,940787,INR,2026-07-17,2026-08-23T07:42:07.995Z,MERCHANT_INVOICE: 9407.87 INR,"{""reference"":""ORD-Z9BFMCQV""}"
tx_lnybrcbate,MERCHANT_LEDGER,ORD-TU42B3C6-1,1114768,INR,2026-08-18,2026-08-23T16:12:53.995Z,MERCHANT_LEDGER_SPLIT: 11147.68 INR,"{""reference"":""ORD-TU42B3C6-1""}"
tx_iffnyelcklb,MERCHANT_LEDGER,ORD-TU42B3C6-2,1114768,INR,2026-08-18,2026-08-23T00:14:31.995Z,MERCHANT_LEDGER_SPLIT: 11147.68 INR,"{""reference"":""ORD-TU42B3C6-2""}"
tx_uuxd089sn1q,MERCHANT_LEDGER,ORD-TU42B3C6-3,1114768,INR,2026-08-18,2026-08-22T21:22:40.995Z,MERCHANT_LEDGER_SPLIT: 11147.68 INR,"{""reference"":""ORD-TU42B3C6-3""}"
tx_q0fda3lzl2,MERCHANT_LEDGER,ORD-TU42B3C6-4,1114767,INR,2026-08-18,2026-08-23T07:48:29.995Z,MERCHANT_LEDGER_SPLIT: 11147.67 INR,"{""reference"":""ORD-TU42B3C6-4""}"
tx_towh4ntys9d,MERCHANT_LEDGER,ORD-G7TB5W58,788648,INR,2026-07-26,2026-08-23T04:14:47.995Z,MERCHANT_INVOICE: 7886.48 INR,"{""reference"":""ORD-G7TB5W58""}"
tx_3szwwiji0i9,MERCHANT_LEDGER,ORD-N884HD9S,3660743,INR,2026-08-06,2026-08-23T18:26:29.995Z,MERCHANT_INVOICE: 36607.43 INR,"{""reference"":""ORD-N884HD9S""}"
tx_wuw78n0dkq,MERCHANT_LEDGER,ORD-2HMJ7H5V,3538123,INR,2026-07-12,2026-08-23T06:14:26.995Z,MERCHANT_INVOICE: 35381.23 INR,"{""reference"":""ORD-2HMJ7H5V""}"
tx_uidwwbawvlh,MERCHANT_LEDGER,ORD-YCN4LT3S,3044109,INR,2026-08-08,2026-08-23T17:38:54.995Z,MERCHANT_INVOICE: 30441.09 INR,"{""reference"":""ORD-YCN4LT3S""}"
tx_vsffmid4dak,MERCHANT_LEDGER,ORD-O9NEW2QC-1,505059,INR,2026-07-28,2026-08-23T14:21:21.995Z,MERCHANT_LEDGER_SPLIT: 5050.59 INR,"{""reference"":""ORD-O9NEW2QC-1""}"
tx_y8yzjt5pn2m,MERCHANT_LEDGER,ORD-O9NEW2QC-2,505059,INR,2026-07-28,2026-08-23T13:48:45.995Z,MERCHANT_LEDGER_SPLIT: 5050.59 INR,"{""reference"":""ORD-O9NEW2QC-2""}"
tx_rx6etm0on3f,MERCHANT_LEDGER,ORD-O9NEW2QC-3,505059,INR,2026-07-28,2026-08-23T08:56:33.995Z,MERCHANT_LEDGER_SPLIT: 5050.59 INR,"{""reference"":""ORD-O9NEW2QC-3""}"
tx_aavsuon9yym,MERCHANT_LEDGER,ORD-O9NEW2QC-4,505059,INR,2026-07-28,2026-08-22T23:18:06.995Z,MERCHANT_LEDGER_SPLIT: 5050.59 INR,"{""reference"":""ORD-O9NEW2QC-4""}"
tx_llewmd34l0s,MERCHANT_LEDGER,ORD-O9NEW2QC-5,505057,INR,2026-07-28,2026-08-23T01:27:53.995Z,MERCHANT_LEDGER_SPLIT: 5050.57 INR,"{""reference"":""ORD-O9NEW2QC-5""}"
tx_f42yyz9ljhq,MERCHANT_LEDGER,ORD-BMW1S5JT,3302265,INR,2026-07-21,2026-08-22T20:28:41.995Z,MERCHANT_INVOICE: 33022.65 INR,"{""reference"":""ORD-BMW1S5JT""}"
tx_wwaeunvsfue,MERCHANT_LEDGER,ORD-BX22IER0,3186881,INR,2026-07-17,2026-08-23T11:17:50.995Z,MERCHANT_INVOICE: 31868.81 INR,"{""reference"":""ORD-BX22IER0""}"
tx_19ope9la29gj,MERCHANT_LEDGER,ORD-R20C0TFK-1,48521,INR,2026-08-06,2026-08-23T11:44:46.995Z,MERCHANT_LEDGER_SPLIT: 485.21 INR,"{""reference"":""ORD-R20C0TFK-1""}"
tx_perow84yq1i,MERCHANT_LEDGER,ORD-R20C0TFK-2,48521,INR,2026-08-06,2026-08-23T08:38:53.995Z,MERCHANT_LEDGER_SPLIT: 485.21 INR,"{""reference"":""ORD-R20C0TFK-2""}"
tx_92o3pdwxy2d,MERCHANT_LEDGER,ORD-R20C0TFK-3,48521,INR,2026-08-06,2026-08-23T02:37:58.996Z,MERCHANT_LEDGER_SPLIT: 485.21 INR,"{""reference"":""ORD-R20C0TFK-3""}"
tx_jqz69dn73j,MERCHANT_LEDGER,ORD-R20C0TFK-4,48521,INR,2026-08-06,2026-08-23T09:37:13.996Z,MERCHANT_LEDGER_SPLIT: 485.21 INR,"{""reference"":""ORD-R20C0TFK-4""}"
tx_1kr64a2fck5,MERCHANT_LEDGER,ORD-R20C0TFK-5,48520,INR,2026-08-06,2026-08-23T17:38:29.996Z,MERCHANT_LEDGER_SPLIT: 485.2 INR,"{""reference"":""ORD-R20C0TFK-5""}"
tx_3cdoytetd3d,MERCHANT_LEDGER,ORD-DHUG0A1Q,1942008,INR,2026-08-15,2026-08-23T13:12:46.996Z,MERCHANT_INVOICE: 19420.08 INR,"{""reference"":""ORD-DHUG0A1Q""}"
tx_7b7hou110su,MERCHANT_LEDGER,ORD-F8ZIMD82,2544825,INR,2026-08-08,2026-08-23T03:25:05.996Z,MERCHANT_INVOICE: 25448.25 INR,"{""reference"":""ORD-F8ZIMD82""}"
tx_ssbekyoi9a,MERCHANT_LEDGER,ORD-X5DGNBCB,3543014,INR,2026-08-19,2026-08-23T02:18:28.996Z,MERCHANT_INVOICE: 35430.14 INR,"{""reference"":""ORD-X5DGNBCB""}"
tx_8vq3t14w17,MERCHANT_LEDGER,ORD-MO9GZJJZ,4295155,INR,2026-08-08,2026-08-23T11:51:06.996Z,MERCHANT_INVOICE: 42951.55 INR,"{""reference"":""ORD-MO9GZJJZ""}"
tx_mrlu3gbuvrr,MERCHANT_LEDGER,ORD-AH35DMX6,4180109,INR,2026-08-02,2026-08-23T05:02:50.996Z,MERCHANT_INVOICE: 41801.09 INR,"{""reference"":""ORD-AH35DMX6""}"
tx_pv5z94yjy6h,MERCHANT_LEDGER,ORD-1WVX0P9D-1,509348,INR,2026-07-17,2026-08-22T20:02:46.996Z,MERCHANT_LEDGER_SPLIT: 5093.48 INR,"{""reference"":""ORD-1WVX0P9D-1""}"
