"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload"
tx_t1501vsjjr9,BANK_STATEMENT,UTR0KTNFOQH,386751,INR,2026-08-16,2026-08-26T03:42:25.638Z,BANK_CREDIT_BUNDLE: 3867.51 INR,"{""reference"":""UTR0KTNFOQH""}"
tx_zldlm8o1lvp,BANK_STATEMENT,UTR4CEXA5Z0,2193635,INR,2026-07-10,2026-08-25T19:02:00.638Z,BANK_CREDIT_NET_REFUND: 21936.35 INR,"{""reference"":""UTR4CEXA5Z0""}"
tx_edlhijrysd,BANK_STATEMENT,UTRYXD9TJQR,3034799,INR,2026-08-16,2026-08-25T21:00:17.638Z,BANK_CREDIT: 30347.99 INR,"{""reference"":""UTRYXD9TJQR""}"
tx_5yjo9ekpf97,BANK_STATEMENT,UTRD0JKS9RW,1212623,INR,2026-08-21,2026-08-26T17:57:20.638Z,BANK_CREDIT: 12126.23 INR,"{""reference"":""UTRD0JKS9RW""}"
tx_bb5x64klxef,BANK_STATEMENT,UTROYETVLMD,169642,INR,2026-07-12,2026-08-25T23:19:18.638Z,BANK_CREDIT_NET_REFUND: 1696.42 INR,"{""reference"":""UTROYETVLMD""}"
tx_xni6w7fos6c,BANK_STATEMENT,UTRMDPIAHKV,2358876,INR,2026-08-22,2026-08-26T06:00:19.638Z,BANK_CREDIT: 23588.76 INR,"{""reference"":""UTRMDPIAHKV""}"
tx_5h8kmuejyrq,BANK_STATEMENT,UTR7U9GUC6E,1217235,INR,2026-08-14,2026-08-26T12:00:54.638Z,BANK_CREDIT: 12172.35 INR,"{""reference"":""UTR7U9GUC6E""}"
tx_na3iugdt93,BANK_STATEMENT,UTRKE4X6CCW,3444294,INR,2026-08-02,2026-08-26T10:26:15.638Z,BANK_CREDIT: 34442.94 INR,"{""reference"":""UTRKE4X6CCW""}"
tx_ul5f3m3whr,BANK_STATEMENT,UTRVTQP7D9A,548910,INR,2026-08-11,2026-08-25T22:43:16.638Z,BANK_CREDIT: 5489.1 INR,"{""reference"":""UTRVTQP7D9A""}"
tx_r8d4h7uxwbi,BANK_STATEMENT,UTRTG3SY7Y5,1890783,INR,2026-08-15,2026-08-26T00:04:53.638Z,BANK_CREDIT: 18907.83 INR,"{""reference"":""UTRTG3SY7Y5""}"
tx_ilkkwfdqyxp,BANK_STATEMENT,UTRSM8RE5BY,630983,INR,2026-07-28,2026-08-25T12:18:52.638Z,BANK_CREDIT: 6309.83 INR,"{""sourceAccountNumber"":""acc_CQMBXB4ANQV""}"
tx_ylztvr0u5,BANK_STATEMENT,UTR50EA8EQJ,773084,INR,2026-08-17,2026-08-26T02:01:53.638Z,BANK_CREDIT_NET_REFUND: 7730.84 INR,"{""reference"":""UTR50EA8EQJ""}"
tx_lywlusyljcl,BANK_STATEMENT,UTRFSAZYDEA,2013069,INR,2026-07-27,2026-08-26T15:02:12.638Z,BANK_CREDIT_BUNDLE: 20130.69 INR,"{""reference"":""UTRFSAZYDEA""}"
tx_bhct7mg0iph,BANK_STATEMENT,UTRNX3DGOIW,2507855,INR,2026-08-12,2026-08-26T11:03:43.638Z,BANK_CREDIT_NET_REFUND: 25078.55 INR,"{""reference"":""UTRNX3DGOIW""}"
tx_v4y1brcbrsr,BANK_STATEMENT,UTRAX04YZK3,2619055,INR,2026-08-09,2026-08-26T12:25:32.638Z,BANK_CREDIT: 26190.55 INR,"{""reference"":""UTRAX04YZK3""}"
tx_bxdcrxy4d6,BANK_STATEMENT,UTRX55VECE5,232344,INR,2026-08-02,2026-08-26T12:44:03.638Z,BANK_CREDIT_BUNDLE: 2323.44 INR,"{""reference"":""UTRX55VECE5""}"
tx_ksg8x1mrrfk,BANK_STATEMENT,UTRNXKZCCN3,2164226,INR,2026-07-15,2026-08-26T13:02:19.638Z,BANK_CREDIT_BUNDLE: 21642.26 INR,"{""reference"":""UTRNXKZCCN3""}"
tx_1cdsjkbczun,BANK_STATEMENT,UTRT9JTVW2G,942347,INR,2026-07-29,2026-08-26T08:06:20.638Z,BANK_CREDIT: 9423.47 INR,"{""reference"":""UTRT9JTVW2G""}"
tx_lhtonh9vbrr,BANK_STATEMENT,UTRYYJTEMTG,2436396,INR,2026-08-05,2026-08-26T03:52:03.638Z,BANK_CREDIT_NET_REFUND: 24363.96 INR,"{""reference"":""UTRYYJTEMTG""}"
tx_pasjdrxgls8,BANK_STATEMENT,utrd5kz9bgr,2534602,INR,2026-07-12,2026-08-26T17:01:47.638Z,BANK_CREDIT: 25346.02 INR,"{""reference"":""utrd5kz9bgr""}"
tx_kokn8leiwl,BANK_STATEMENT,UTRIBXQ70BF,1413625,INR,2026-08-04,2026-08-25T20:52:21.638Z,BANK_CREDIT: 14136.25 INR,"{""reference"":""UTRIBXQ70BF""}"
tx_svi6q6cl3f,BANK_STATEMENT,UTR0T6G02C4,1798844,INR,2026-07-25,2026-08-25T19:14:31.638Z,BANK_CREDIT: 17988.44 INR,"{""reference"":""UTR0T6G02C4""}"
tx_bkogog88mp,BANK_STATEMENT,UTR2TEJKS7K,788250,INR,2026-07-27,2026-08-26T04:44:55.638Z,BANK_CREDIT_BUNDLE: 7882.5 INR,"{""reference"":""UTR2TEJKS7K""}"
tx_q5yngew6ni8,BANK_STATEMENT,UT7R3IO3AI1,2777192,INR,2026-07-22,2026-08-26T02:35:20.638Z,BANK_CREDIT: 27771.92 INR,"{""reference"":""UT7R3IO3AI1""}"
tx_unxo5zadncg,BANK_STATEMENT,UTRT8NXZQVE,1309838,INR,2026-08-02,2026-08-26T17:53:10.638Z,BANK_CREDIT_BUNDLE: 13098.38 INR,"{""reference"":""UTRT8NXZQVE""}"
tx_k56pyalwdhm,BANK_STATEMENT,UTRVPQUP9UU,4361697,INR,2026-08-15,2026-08-26T16:17:08.638Z,BANK_CREDIT: 43616.97 INR,"{""reference"":""UTRVPQUP9UU""}"
tx_m9ba9ggmp2,BANK_STATEMENT,UTRW65R4WJ5,3054560,INR,2026-08-08,2026-08-25T22:39:41.638Z,BANK_CREDIT: 30545.6 INR,"{""reference"":""UTRW65R4WJ5""}"
tx_l32ghezlmud,BANK_STATEMENT,UTRE3MU1ALR,3308466,INR,2026-08-23,2026-08-26T09:47:09.638Z,BANK_CREDIT: 33084.66 INR,"{""reference"":""UTRE3MU1ALR""}"
tx_bkub137sp1a,BANK_STATEMENT,UTRSU8YL10V,1579547,INR,2026-07-20,2026-08-25T20:24:01.638Z,BANK_CREDIT_BUNDLE: 15795.47 INR,"{""reference"":""UTRSU8YL10V""}"
tx_fwxdcpypiq,BANK_STATEMENT,UTR7S1MU9NQ,1163817,INR,2026-07-13,2026-08-25T22:02:31.638Z,BANK_CREDIT: 11638.17 INR,"{""reference"":""UTR7S1MU9NQ""}"
tx_zvmpdp6jxt,BANK_STATEMENT,UTR2FBEOBNG,2490681,INR,2026-07-17,2026-08-26T00:20:27.638Z,BANK_CREDIT: 24906.81 INR,"{""reference"":""UTR2FBEOBNG""}"
tx_607ac35m8fw,BANK_STATEMENT,UTRGC6AE14Y,4273756,INR,2026-08-11,2026-08-26T14:03:26.639Z,BANK_CREDIT: 42737.56 INR,"{""reference"":""UTRGC6AE14Y""}"
tx_26ep6ys29wz,BANK_STATEMENT,UTRYGOMRNFF,316720,INR,2026-07-17,2026-08-26T05:05:25.639Z,BANK_CREDIT: 3167.2 INR,"{""reference"":""UTRYGOMRNFF""}"
tx_3pw7uav7y4a,BANK_STATEMENT,UTROP6YL4OJ,1528521,INR,2026-07-21,2026-08-25T21:27:44.639Z,BANK_CREDIT_NET_REFUND: 15285.21 INR,"{""reference"":""UTROP6YL4OJ""}"
tx_dwdsu74qjps,BANK_STATEMENT,UTR15MY951X,1293562,INR,2026-08-13,2026-08-25T20:26:38.639Z,BANK_CREDIT: 12935.62 INR,"{""reference"":""UTR15MY951X""}"
tx_voo9yj7xc5,BANK_STATEMENT,UTR0WDT22GH,666997,INR,2026-07-24,2026-08-26T08:36:57.639Z,BANK_CREDIT_BUNDLE: 6669.97 INR,"{""reference"":""UTR0WDT22GH""}"
tx_g3u2sqb5cd,BANK_STATEMENT,UTR5LH79FN1,3517765,INR,2026-08-19,2026-08-25T23:31:47.639Z,BANK_CREDIT: 35177.65 INR,"{""reference"":""UTR5LH79FN1""}"
tx_g4vkhh87ka6,BANK_STATEMENT,UTRO8P7YX3R,877337,INR,2026-08-07,2026-08-26T11:27:59.639Z,BANK_CREDIT_NET_REFUND: 8773.37 INR,"{""reference"":""UTRO8P7YX3R""}"
tx_lqguaa4rs2,BANK_STATEMENT,UTRG2OZ8992,2179575,INR,2026-08-11,2026-08-26T17:06:52.639Z,BANK_CREDIT_NET_REFUND: 21795.75 INR,"{""reference"":""UTRG2OZ8992""}"
tx_z3csjltzj2i,BANK_STATEMENT,GWFUMGZI,1851717,INR,2026-08-29,2026-08-26T04:18:37.639Z,BANK_CREDIT: 18517.17 INR,"{""reference"":""GWFUMGZI""}"
tx_rf95f2nq0p,BANK_STATEMENT,UTR3C7ANAVY,3773372,INR,2026-07-28,2026-08-26T02:02:33.639Z,BANK_CREDIT: 37733.72 INR,"{""reference"":""UTR3C7ANAVY""}"
tx_5ovjbo805l8,BANK_STATEMENT,UTRQEJ8BW6Z,274913,INR,2026-08-09,2026-08-25T21:34:55.639Z,BANK_CREDIT: 2749.13 INR,"{""reference"":""UTRQEJ8BW6Z""}"
tx_jgpdq0t0ew,BANK_STATEMENT,UTRLS1S9ZAZ,3315609,INR,2026-08-17,2026-08-26T04:01:06.639Z,BANK_CREDIT: 33156.09 INR,"{""reference"":""UTRLS1S9ZAZ""}"
tx_naocht6isj,BANK_STATEMENT,UTRVGWX8Q90,1867527,INR,2026-08-01,2026-08-25T19:23:24.639Z,BANK_CREDIT_NET_REFUND: 18675.27 INR,"{""reference"":""UTRVGWX8Q90""}"
tx_xlukm2viyck,BANK_STATEMENT,UTRZCSLIHIH,4237021,INR,2026-08-23,2026-08-26T09:20:26.639Z,BANK_CREDIT: 42370.21 INR,"{""reference"":""UTRZCSLIHIH""}"
tx_q1h1ya3kbsc,BANK_STATEMENT,UTRAI966M51,403197,INR,2026-08-01,2026-08-26T12:00:13.639Z,BANK_CREDIT_NET_REFUND: 4031.97 INR,"{""reference"":""UTRAI966M51""}"
tx_n1palh40vzm,BANK_STATEMENT,UTREC3XPTU7,4321429,INR,2026-08-20,2026-08-26T11:12:51.639Z,BANK_CREDIT: 43214.29 INR,"{""reference"":""UTREC3XPTU7""}"
tx_zqm9p0svl6,BANK_STATEMENT,UTR21NG5RHH,930492,INR,2026-07-22,2026-08-26T12:52:40.639Z,BANK_CREDIT: 9304.92 INR,"{""reference"":""UTR21NG5RHH""}"
tx_42utlwdcer7,BANK_STATEMENT,UTRR2HLBC6H,3108180,INR,2026-08-11,2026-08-26T13:23:37.639Z,BANK_CREDIT_NET_REFUND: 31081.8 INR,"{""reference"":""UTRR2HLBC6H""}"
tx_pbdzh8qxon,BANK_STATEMENT,UTR9Q5XO14K,2099991,INR,2026-07-14,2026-08-25T21:00:20.639Z,BANK_CREDIT_BUNDLE: 20999.91 INR,"{""reference"":""UTR9Q5XO14K""}"
tx_zt0w1t852s,BANK_STATEMENT,UTRQ8V26TDQ,643130,INR,2026-07-20,2026-08-25T19:49:44.639Z,BANK_CREDIT_NET_REFUND: 6431.3 INR,"{""reference"":""UTRQ8V26TDQ""}"
tx_tsaetxqndwc,BANK_STATEMENT,UTR80A3W6BB,2962024,INR,2026-07-25,2026-08-25T22:40:09.639Z,BANK_CREDIT_NET_REFUND: 29620.24 INR,"{""reference"":""UTR80A3W6BB""}"
tx_iqtzw4r7tuo,BANK_STATEMENT,UTRIILEVEXX,356574,INR,2026-08-17,2026-08-26T04:28:28.639Z,BANK_CREDIT: 3565.74 INR,"{""reference"":""UTRIILEVEXX""}"
tx_phw0c8jd3u,BANK_STATEMENT,UTRPM84BRWE,3392602,INR,2026-08-31,2026-08-26T01:17:39.639Z,BANK_CREDIT: 33926.02 INR,"{""reference"":""UTRPM84BRWE""}"
tx_mqun0oapb6q,BANK_STATEMENT,UTREBB9VOAJ,1839730,INR,2026-08-23,2026-08-26T10:21:14.639Z,BANK_CREDIT: 18397.3 INR,"{""reference"":""UTREBB9VOAJ""}"
tx_elbjd33bdzw,BANK_STATEMENT,UTR81IEPSO1,3883588,INR,2026-07-25,2026-08-25T19:57:12.639Z,BANK_CREDIT: 38835.88 INR,"{""reference"":""UTR81IEPSO1""}"
tx_fyelj0s4oyw,BANK_STATEMENT,UTRAF78WZ6I,3898754,INR,2026-07-31,2026-08-25T15:23:19.639Z,BANK_CREDIT: 38987.54 INR,"{""sourceAccountNumber"":""acc_QY9ML93N37""}"
tx_d1nckfc4j0h,BANK_STATEMENT,UTRWOBI4ZX3,2392797,INR,2026-07-19,2026-08-26T07:12:53.639Z,BANK_CREDIT: 23927.97 INR,"{""reference"":""UTRWOBI4ZX3""}"
tx_c1ysc9x0t9r,BANK_STATEMENT,UTR4EFDTBYX,2436104,INR,2026-08-04,2026-08-26T11:18:40.639Z,BANK_CREDIT_BUNDLE: 24361.04 INR,"{""reference"":""UTR4EFDTBYX""}"
tx_apcls03vxp7,BANK_STATEMENT,UTR192Q8IP4,443313,INR,2026-07-26,2026-08-26T14:55:58.639Z,BANK_CREDIT: 4433.13 INR,"{""reference"":""UTR192Q8IP4""}"
tx_j5zssrvqd4,BANK_STATEMENT,UTRKF5T1ELN,2494058,INR,2026-08-02,2026-08-26T08:56:53.639Z,BANK_CREDIT_NET_REFUND: 24940.58 INR,"{""reference"":""UTRKF5T1ELN""}"
tx_yh9ap4omm2,BANK_STATEMENT,UTR56JNQYBO,3269319,INR,2026-08-13,2026-08-26T08:00:20.639Z,BANK_CREDIT_BUNDLE: 32693.19 INR,"{""reference"":""UTR56JNQYBO""}"
tx_cni5twugekp,BANK_STATEMENT,UTR0B71BNHB,945543,INR,2026-07-13,2026-08-26T09:34:22.639Z,BANK_CREDIT: 9455.43 INR,"{""reference"":""UTR0B71BNHB""}"
tx_kjyznxf7odo,BANK_STATEMENT,UTR99JWJ61J,2902580,INR,2026-08-12,2026-08-25T19:08:01.639Z,BANK_CREDIT: 29025.8 INR,"{""reference"":""UTR99JWJ61J""}"
tx_lx686xr4ab,BANK_STATEMENT,UTR1LIZ5BWU,3073675,INR,2026-08-23,2026-08-26T04:59:24.639Z,BANK_CREDIT_BUNDLE: 30736.75 INR,"{""reference"":""UTR1LIZ5BWU""}"
tx_heucbi2osjc,BANK_STATEMENT,UTRDEPKZ8NF,3776497,INR,2026-08-12,2026-08-26T15:55:37.639Z,BANK_CREDIT: 37764.97 INR,"{""reference"":""UTRDEPKZ8NF""}"
tx_tfjf948sj,BANK_STATEMENT,UTROXJBD64K,418271,INR,2026-07-17,2026-08-26T06:26:39.639Z,BANK_CREDIT_NET_REFUND: 4182.71 INR,"{""reference"":""UTROXJBD64K""}"
tx_6mi0yamqiip,BANK_STATEMENT,UTRS24SLIJ2,3383779,INR,2026-08-13,2026-08-26T13:19:09.640Z,BANK_CREDIT_BUNDLE: 33837.79 INR,"{""reference"":""UTRS24SLIJ2""}"
tx_i2n39neydp,BANK_STATEMENT,UTROZ2GDOW8,2779425,INR,2026-08-13,2026-08-26T05:13:44.640Z,BANK_CREDIT: 27794.25 INR,"{""reference"":""UTROZ2GDOW8""}"
tx_tbtrlajggm,BANK_STATEMENT,UTRAKWT1Z6K,1675223,INR,2026-07-11,2026-08-25T21:55:45.640Z,BANK_CREDIT_BUNDLE: 16752.23 INR,"{""reference"":""UTRAKWT1Z6K""}"
tx_n2i3o2mbw8o,BANK_STATEMENT,UTR72W8U8VL,1831783,INR,2026-08-18,2026-08-26T08:03:06.640Z,BANK_CREDIT_NET_REFUND: 18317.83 INR,"{""reference"":""UTR72W8U8VL""}"
tx_xelf8irr69r,BANK_STATEMENT,UTRTU9JIETI,2929211,INR,2026-07-13,2026-08-26T06:40:49.640Z,BANK_CREDIT_NET_REFUND: 29292.11 INR,"{""reference"":""UTRTU9JIETI""}"
tx_rakcga1g2hg,BANK_STATEMENT,UTRLY2V06H1,1782066,INR,2026-08-09,2026-08-25T21:22:32.640Z,BANK_CREDIT_BUNDLE: 17820.66 INR,"{""reference"":""UTRLY2V06H1""}"
tx_27qisn5icewj,BANK_STATEMENT,UTRHPXCMUWT,3181789,INR,2026-08-22,2026-08-25T16:03:11.640Z,BANK_CREDIT: 31817.89 INR,"{""sourceAccountNumber"":""acc_ZRSPIMCW2IP""}"
tx_a06kiumaw2t,BANK_STATEMENT,UTRUUR23738,4125476,INR,2026-08-08,2026-08-26T01:30:17.640Z,BANK_CREDIT_BUNDLE: 41254.76 INR,"{""reference"":""UTRUUR23738""}"
tx_c3bya3ovw78,BANK_STATEMENT,UTR7SE65VKB,998320,INR,2026-08-25,2026-08-26T12:00:36.640Z,BANK_CREDIT_NET_REFUND: 9983.2 INR,"{""reference"":""UTR7SE65VKB""}"
tx_e40ukq6vj6q,BANK_STATEMENT,UTRULNBOSLN,1102816,INR,2026-07-11,2026-08-25T22:59:56.640Z,BANK_CREDIT_BUNDLE: 11028.16 INR,"{""reference"":""UTRULNBOSLN""}"
tx_4wqx9hxga3x,BANK_STATEMENT,UTRG57E0CIQ,732285,INR,2026-08-12,2026-08-26T14:32:46.640Z,BANK_CREDIT: 7322.85 INR,"{""reference"":""UTRG57E0CIQ""}"
tx_xvayk5czzus,BANK_STATEMENT,UTRGU5AU3L2,1846006,INR,2026-07-19,2026-08-26T15:32:46.640Z,BANK_CREDIT_BUNDLE: 18460.06 INR,"{""reference"":""UTRGU5AU3L2""}"
tx_6odsqsypy35,BANK_STATEMENT,UTROZW0GI9W,3347085,INR,2026-08-19,2026-08-25T22:10:01.640Z,BANK_CREDIT_BUNDLE: 33470.85 INR,"{""reference"":""UTROZW0GI9W""}"
tx_4hcntsnpihl,BANK_STATEMENT,UTRROZADJ82,404020,INR,2026-07-15,2026-08-26T15:05:51.640Z,BANK_CREDIT: 4040.2 INR,"{""reference"":""UTRROZADJ82""}"
tx_yaqxy1a7yt,BANK_STATEMENT,UTRZSQGG8GO,3034490,INR,2026-07-14,2026-08-25T20:49:44.640Z,BANK_CREDIT: 30344.9 INR,"{""reference"":""UTRZSQGG8GO""}"
tx_tzxy4djazcm,BANK_STATEMENT,UTRENSUJ0N2,1236179,INR,2026-07-29,2026-08-26T09:53:41.640Z,BANK_CREDIT: 12361.79 INR,"{""reference"":""UTRENSUJ0N2""}"
tx_vid7dipllui,BANK_STATEMENT,UTRIS6H4M4M,1751104,INR,2026-07-28,2026-08-25T10:59:42.640Z,BANK_CREDIT: 17511.04 INR,"{""sourceAccountNumber"":""acc_HKZL7OXNI4M""}"
tx_kyfcqcebmao,BANK_STATEMENT,UTR8OEEE0T4,2060165,INR,2026-08-04,2026-08-26T14:08:24.640Z,BANK_CREDIT: 20601.65 INR,"{""reference"":""UTR8OEEE0T4""}"
tx_wy1f090clf8,BANK_STATEMENT,UTR0P2800N2,1066306,INR,2026-07-14,2026-08-26T11:07:27.640Z,BANK_CREDIT: 10663.06 INR,"{""reference"":""UTR0P2800N2""}"
tx_k3zglm8uzj,BANK_STATEMENT,UTRQRNAXWY0,1639765,INR,2026-08-09,2026-08-26T00:03:40.641Z,BANK_CREDIT_BUNDLE: 16397.65 INR,"{""reference"":""UTRQRNAXWY0""}"
tx_thkh8nrkom,BANK_STATEMENT,UTRN4DJHSFR,3498552,INR,2026-07-29,2026-08-26T05:06:46.641Z,BANK_CREDIT: 34985.52 INR,"{""reference"":""UTRN4DJHSFR""}"
tx_2pdknb4xd6p,BANK_STATEMENT,UTRXAZSMGU6,2570368,INR,2026-08-07,2026-08-26T13:11:21.641Z,BANK_CREDIT_BUNDLE: 25703.68 INR,"{""reference"":""UTRXAZSMGU6""}"
tx_29f7lapiaak,BANK_STATEMENT,UTRB4WTNRGN,1007126,INR,2026-07-30,2026-08-25T22:07:14.641Z,BANK_CREDIT_BUNDLE: 10071.26 INR,"{""reference"":""UTRB4WTNRGN""}"
tx_64rc2ywulba,BANK_STATEMENT,UTR0H7U3G8O,3198410,INR,2026-08-03,2026-08-26T09:30:09.641Z,BANK_CREDIT: 31984.1 INR,"{""reference"":""UTR0H7U3G8O""}"
tx_yz3r3zyyxi9,BANK_STATEMENT,UTR2FHL87H0,3152057,INR,2026-08-23,2026-08-26T17:03:08.641Z,BANK_CREDIT: 31520.57 INR,"{""reference"":""UTR2FHL87H0""}"
tx_w2l2lggevh,BANK_STATEMENT,VI5O4BJ2,2550142,INR,2026-07-31,2026-08-25T20:22:15.641Z,BANK_CREDIT: 25501.42 INR,"{""reference"":""VI5O4BJ2""}"
tx_qcsxnzhwkda,BANK_STATEMENT,UTRYST1TWUZ,2779723,INR,2026-08-06,2026-08-26T02:33:08.641Z,BANK_CREDIT_BUNDLE: 27797.23 INR,"{""reference"":""UTRYST1TWUZ""}"
tx_ltt71v04eon,BANK_STATEMENT,UTRHL526RRA,627747,INR,2026-08-22,2026-08-26T02:20:32.641Z,BANK_CREDIT: 6277.47 INR,"{""reference"":""UTRHL526RRA""}"
tx_nwlmqrc4k5j,BANK_STATEMENT,UTRSC2I83TE,2545932,INR,2026-07-14,2026-08-25T22:21:23.641Z,BANK_CREDIT: 25459.32 INR,"{""reference"":""UTRSC2I83TE""}"
tx_uwfs5mmod8m,BANK_STATEMENT,UTRCGIOCU6Q,3497361,INR,2026-07-15,2026-08-26T05:28:22.641Z,BANK_CREDIT: 34973.61 INR,"{""reference"":""UTRCGIOCU6Q""}"
tx_2w7mehmlwsy,BANK_STATEMENT,UTRZHHTBUQU,2002131,INR,2026-07-29,2026-08-26T13:51:08.641Z,BANK_CREDIT_BUNDLE: 20021.31 INR,"{""reference"":""UTRZHHTBUQU""}"
tx_k0v1zws5p9h,BANK_STATEMENT,UTRS401DACD,3441598,INR,2026-08-21,2026-08-26T03:12:52.641Z,BANK_CREDIT_BUNDLE: 34415.98 INR,"{""reference"":""UTRS401DACD""}"
tx_tplpbr4nrn,BANK_STATEMENT,UTRT7TMX3WX,1984136,INR,2026-07-30,2026-08-26T04:26:42.641Z,BANK_CREDIT: 19841.36 INR,"{""reference"":""UTRT7TMX3WX""}"
tx_ps82b5n6vqg,BANK_STATEMENT,UTR0YE2ZDA5,999236,INR,2026-07-24,2026-08-25T19:25:44.641Z,BANK_CREDIT_BUNDLE: 9992.36 INR,"{""reference"":""UTR0YE2ZDA5""}"
tx_7xqwcopm9gf,BANK_STATEMENT,UTR5IZJTKHZ,3779915,INR,2026-08-10,2026-08-26T13:56:12.641Z,BANK_CREDIT_BUNDLE: 37799.15 INR,"{""reference"":""UTR5IZJTKHZ""}"
tx_3tqt5ckiwwg,BANK_STATEMENT,UTRP2AWY30H,686051,INR,2026-07-14,2026-08-26T11:22:09.641Z,BANK_CREDIT: 6860.51 INR,"{""reference"":""UTRP2AWY30H""}"
tx_ptpauebrft,BANK_STATEMENT,UTRAAN0JYRF,3301140,INR,2026-08-17,2026-08-26T08:20:19.641Z,BANK_CREDIT: 33011.4 INR,"{""reference"":""UTRAAN0JYRF""}"
tx_yury8utr5ac,BANK_STATEMENT,UTR3RXZDH26,1256356,INR,2026-07-18,2026-08-25T18:35:21.641Z,BANK_CREDIT: 12563.56 INR,"{""reference"":""UTR3RXZDH26""}"
tx_dl1xuh6n0lu,BANK_STATEMENT,UTRYOQFZ6Q9,414522,INR,2026-07-27,2026-08-26T07:02:38.642Z,BANK_CREDIT_BUNDLE: 4145.22 INR,"{""reference"":""UTRYOQFZ6Q9""}"
tx_7r5icv43jta,BANK_STATEMENT,UTR7T84N0PT,452055,INR,2026-08-06,2026-08-25T14:38:34.642Z,BANK_CREDIT: 4520.55 INR,"{""sourceAccountNumber"":""acc_6CJ6P0E6VCD""}"
tx_alp2j66g88r,BANK_STATEMENT,UTRW3M9MVHL,1002990,INR,2026-08-04,2026-08-24T19:12:35.642Z,BANK_CREDIT: 10029.9 INR,"{""sourceAccountNumber"":""acc_03MDONTL229E""}"
tx_ymni0hhkipa,BANK_STATEMENT,UTRWXSW2UM7,586727,INR,2026-07-23,2026-08-25T20:31:16.642Z,BANK_CREDIT: 5867.27 INR,"{""reference"":""UTRWXSW2UM7""}"
tx_8aeb68vvk6m,BANK_STATEMENT,UTRCA1C4P30,2858716,INR,2026-07-26,2026-08-26T17:23:39.642Z,BANK_CREDIT_BUNDLE: 28587.16 INR,"{""reference"":""UTRCA1C4P30""}"
tx_kokebcwu5g,BANK_STATEMENT,UTRKXKYF0ZQ,274076,INR,2026-07-09,2026-08-25T07:48:19.642Z,BANK_CREDIT: 2740.76 INR,"{""sourceAccountNumber"":""acc_T39GDF715W""}"
tx_hd73tw63bvi,BANK_STATEMENT,UTRSOBW9OK4,398628,INR,2026-08-03,2026-08-25T23:34:54.642Z,BANK_CREDIT: 3986.28 INR,"{""reference"":""UTRSOBW9OK4""}"
tx_h7kzikjf25a,BANK_STATEMENT,UTRELZJ3AAP,4209076,INR,2026-08-16,2026-08-26T00:10:22.642Z,BANK_CREDIT: 42090.76 INR,"{""reference"":""UTRELZJ3AAP""}"
tx_mz6dil5qusk,BANK_STATEMENT,UTR9OX99ZRK,1055301,INR,2026-07-23,2026-08-25T21:01:08.642Z,BANK_CREDIT_BUNDLE: 10553.01 INR,"{""reference"":""UTR9OX99ZRK""}"
tx_g3arkny301p,BANK_STATEMENT,UTRVNXLWTK2,2351291,INR,2026-08-20,2026-08-25T20:50:16.642Z,BANK_CREDIT_BUNDLE: 23512.91 INR,"{""reference"":""UTRVNXLWTK2""}"
tx_97b7igvcbzd,BANK_STATEMENT,UTR84J3V03N,1768488,INR,2026-08-07,2026-08-26T03:12:49.642Z,BANK_CREDIT: 17684.88 INR,"{""reference"":""UTR84J3V03N""}"
tx_ltigcpp9oy,BANK_STATEMENT,UTRMGBFIO30,4408197,INR,2026-08-05,2026-08-26T11:08:18.642Z,BANK_CREDIT: 44081.97 INR,"{""reference"":""UTRMGBFIO30""}"
tx_mspltpz70i,BANK_STATEMENT,UTR051ACJRQ,2196978,INR,2026-07-27,2026-08-26T11:41:31.642Z,BANK_CREDIT: 21969.78 INR,"{""reference"":""UTR051ACJRQ""}"
tx_tudpjck6eie,BANK_STATEMENT,UTRLIJBE8SB,3523048,INR,2026-08-01,2026-08-26T11:08:31.642Z,BANK_CREDIT: 35230.48 INR,"{""reference"":""UTRLIJBE8SB""}"
tx_d4kha8pz81h,BANK_STATEMENT,UTRQO495RWW,503928,INR,2026-08-01,2026-08-26T17:48:57.642Z,BANK_CREDIT: 5039.28 INR,"{""reference"":""UTRQO495RWW""}"
tx_ec4va6y5btu,BANK_STATEMENT,UTRTI6FEZXC,1097044,INR,2026-08-24,2026-08-26T06:52:29.642Z,BANK_CREDIT: 10970.44 INR,"{""reference"":""UTRTI6FEZXC""}"
tx_4fptths0pcd,BANK_STATEMENT,UTRLKLBMOCV,3815160,INR,2026-07-20,2026-08-26T10:44:56.642Z,BANK_CREDIT: 38151.6 INR,"{""reference"":""UTRLKLBMOCV""}"
tx_kraktz79x9,BANK_STATEMENT,UTR10FX5FX9,4103771,INR,2026-08-10,2026-08-26T07:56:32.642Z,BANK_CREDIT_BUNDLE: 41037.71 INR,"{""reference"":""UTR10FX5FX9""}"
